Wavelength,Spectrum_1
578.87891,-607.255816893597
578.9392064773924,-607.255816893597
578.9994997234646,-607.255816893597
579.0597897380601,-688.7457288174877
579.1200765210216,248.88141514869713
579.1803600721922,210.86601669926551
579.2406403914148,78.86570520462796
579.3009174785326,128.85562817799556
579.3611913333887,156.8555325537694
579.4214619558257,30.88793476778364
579.481729345687,178.85814190318877
579.5419935028157,106.85846628456386
579.6022544270545,158.85567332743344
579.6625121182466,94.86106462239798
579.7227665762349,142.85509509444609
579.7830178008626,276.89679439131686
579.8432657919726,671.4114126686076
579.903510549408,30146.23128049879
579.9637520730116,30146.23128049879
580.0239903626269,30146.23128049879
580.0842254180965,30146.23128049879
580.1444572392636,30146.23128049879
580.204685825971,30146.23128049879
580.264911178062,30146.23128049879
580.3251332953795,30146.23128049879
580.3853521777667,30146.23128049879
580.4455678250662,30146.23128049879
580.5057802371214,30146.23128049879
580.5659894137751,30146.23128049879
580.6261953548706,30146.23128049879
580.6863980602506,30146.23128049879
580.7465975297583,30146.23128049879
580.8067937632368,30146.23128049879
580.866986760529,30146.23128049879
580.9271765214777,30146.23128049879
580.9873630459264,30146.23128049879
581.047546333718,30146.23128049879
581.1077263846951,30146.23128049879
581.1679031987011,30146.23128049879
581.228076775579,30146.23128049879
581.2882471151719,30146.23128049879
581.3484142173226,30146.23128049879
581.4085780818741,30146.23128049879
581.4687387086697,30146.23128049879
581.5288960975521,30146.23128049879
581.5890502483646,30146.23128049879
581.64920116095,30146.23128049879
581.7093488351516,30146.23128049879
581.7694932708122,30146.23128049879
581.8296344677748,30146.23128049879
581.8897724258825,30146.23128049879
581.9499071449784,30146.23128049879
582.0100386249053,30146.23128049879
582.0701668655065,30146.23128049879
582.1302918666247,30146.23128049879
582.1904136281033,30146.23128049879
582.2505321497852,30146.23128049879
582.3106474315133,30146.23128049879
582.3707594731304,30146.23128049879
582.4308682744801,30146.23128049879
582.490973835405,30146.23128049879
582.5510761557483,30146.23128049879
582.6111752353528,30146.23128049879
582.6712710740618,30146.23128049879
582.7313636717183,30146.23128049879
582.7914530281652,30146.23128049879
582.8515391432454,30146.23128049879
582.9116220168021,30146.23128049879
582.9717016486785,30146.23128049879
583.0317780387172,30146.23128049879
583.0918511867616,30146.23128049879
583.1519210926546,30146.23128049879
583.211987756239,30146.23128049879
583.2720511773581,30146.23128049879
583.3321113558549,30146.23128049879
583.3921682915721,30146.23128049879
583.4522219843533,30146.23128049879
583.5122724340412,30146.23128049879
583.5723196404784,30146.23128049879
583.6323636035087,30146.23128049879
583.6924043229748,30146.23128049879
583.7524417987196,30146.23128049879
583.812476030586,30146.23128049879
583.8725070184175,30146.23128049879
583.9325347620568,30146.23128049879
583.9925592613471,30146.23128049879
584.052580516131,30146.23128049879
584.112598526252,30146.23128049879
584.172613291553,30146.23128049879
584.2326248118769,30146.23128049879
584.2926330870666,30146.23128049879
584.3526381169656,30146.23128049879
584.4126399014167,30146.23128049879
584.4726384402626,30146.23128049879
584.5326337333465,30146.23128049879
584.5926257805118,30146.23128049879
584.6526145816011,30146.23128049879
584.7126001364576,30146.23128049879
584.7725824449241,30146.23128049879
584.832561506844,30146.23128049879
584.89253732206,30146.23128049879
584.9525098904153,30146.23128049879
585.0124792117527,30146.23128049879
585.0724452859156,30146.23128049879
585.1324081127467,30146.23128049879
585.1923676920891,30146.23128049879
585.2523240237858,30146.23128049879
585.31227710768,30146.23128049879
585.3722269436146,30146.23128049879
585.4321735314325,30146.23128049879
585.4921168709769,30146.23128049879
585.5520569620907,30146.23128049879
585.6119938046171,30146.23128049879
585.6719273983989,30146.23128049879
585.7318577432792,30146.23128049879
585.7917848391012,30146.23128049879
585.8517086857076,30146.23128049879
585.9116292829417,30146.23128049879
585.9715466306463,30146.23128049879
586.0314607286647,30146.23128049879
586.0913715768397,30146.23128049879
586.1512791750145,30146.23128049879
586.2111835230317,30146.23128049879
586.2710846207348,30146.23128049879
586.3309824679667,30146.23128049879
586.3908770645703,30146.23128049879
586.4507684103887,30146.23128049879
586.5106565052649,30146.23128049879
586.5705413490422,30146.23128049879
586.6304229415631,30146.23128049879
586.6903012826708,30146.23128049879
586.7501763722086,30146.23128049879
586.8100482100192,30146.23128049879
586.8699167959459,30146.23128049879
586.9297821298314,30146.23128049879
586.989644211519,30146.23128049879
587.0495030408516,30146.23128049879
587.1093586176723,30146.23128049879
587.169210941824,30146.23128049879
587.2290600131498,30146.23128049879
587.2889058314926,30146.23128049879
587.3487483966958,30146.23128049879
587.4085877086019,30146.23128049879
587.4684237670542,30146.23128049879
587.5282565718958,30146.23128049879
587.5880861229696,30146.23128049879
587.6479124201186,30146.23128049879
587.7077354631858,30146.23128049879
587.7675552520144,30146.23128049879
587.8273717864473,30146.23128049879
587.8871850663274,30146.23128049879
587.9469950914981,30146.23128049879
588.006801861802,30146.23128049879
588.0666053770824,30146.23128049879
588.1264056371821,30146.23128049879
588.1862026419443,30146.23128049879
588.2459963912121,30146.23128049879
588.3057868848282,30146.23128049879
588.3655741226358,30146.23128049879
588.4253581044779,30146.23128049879
588.4851388301978,30146.23128049879
588.5449162996382,30146.23128049879
588.6046905126419,30146.23128049879
588.6644614690526,30146.23128049879
588.7242291687129,30146.23128049879
588.7839936114657,30146.23128049879
588.8437547971542,30146.23128049879
588.9035127256215,30146.23128049879
588.9632673967105,30146.23128049879
589.0230188102643,30146.23128049879
589.0827669661257,30146.23128049879
589.1425118641381,30146.23128049879
589.2022535041443,30146.23128049879
589.2619918859874,30146.23128049879
589.3217270095101,30146.23128049879
589.381458874556,30146.23128049879
589.4411874809676,30146.23128049879
589.5009128285883,30146.23128049879
589.5606349172608,30146.23128049879
589.6203537468284,30146.23128049879
589.680069317134,30146.23128049879
589.7397816280205,30146.23128049879
589.7994906793311,30146.23128049879
589.8591964709088,30146.23128049879
589.9188990025966,30146.23128049879
589.9785982742376,30146.23128049879
590.0382942856746,30146.23128049879
590.0979870367507,30146.23128049879
590.1576765273093,30146.23128049879
590.2173627571929,30146.23128049879
590.2770457262445,30146.23128049879
590.3367254343076,30146.23128049879
590.396401881225,30146.23128049879
590.4560750668396,30146.23128049879
590.5157449909944,30146.23128049879
590.5754116535328,30146.23128049879
590.6350750542974,30146.23128049879
590.6947351931315,30146.23128049879
590.7543920698778,30146.23128049879
590.8140456843797,30146.23128049879
590.87369603648,30146.23128049879
590.9333431260219,30146.23128049879
590.992986952848,30146.23128049879
591.0526275168017,30146.23128049879
591.1122648177262,30146.23128049879
591.1718988554642,30146.23128049879
591.2315296298584,30146.23128049879
591.2911571407526,30146.23128049879
591.3507813879893,30146.23128049879
591.4104023714118,30146.23128049879
591.4700200908627,30146.23128049879
591.5296345461854,30146.23128049879
591.5892457372229,30146.23128049879
591.648853663818,30146.23128049879
591.7084583258139,30146.23128049879
591.7680597230536,30146.23128049879
591.8276578553803,30146.23128049879
591.8872527226366,30146.23128049879
591.9468443246658,30146.23128049879
592.0064326613109,30146.23128049879
592.0660177324148,30146.23128049879
592.1255995378208,30146.23128049879
592.1851780773717,30146.23128049879
592.2447533509104,30146.23128049879
592.3043253582803,30146.23128049879
592.3638940993242,30146.23128049879
592.4234595738849,30146.23128049879
592.4830217818059,30146.23128049879
592.5425807229299,30146.23128049879
592.6021363970999,30146.23128049879
592.661688804159,30146.23128049879
592.7212379439504,30146.23128049879
592.7807838163169,30146.23128049879
592.8403264211016,30146.23128049879
592.8998657581474,30146.23128049879
592.9594018272976,30146.23128049879
593.018934628395,30146.23128049879
593.0784641612826,30146.23128049879
593.1379904258035,30146.23128049879
593.1975134218009,30146.23128049879
593.2570331491174,30146.23128049879
593.3165496075966,30146.23128049879
593.3760627970809,30146.23128049879
593.4355727174136,30146.23128049879
593.4950793684378,30146.23128049879
593.5545827499966,30146.23128049879
593.6140828619326,30146.23128049879
593.6735797040893,30146.23128049879
593.7330732763095,30146.23128049879
593.7925635784361,30146.23128049879
593.8520506103125,30146.23128049879
593.9115343717814,30146.23128049879
593.9710148626859,30146.23128049879
594.030492082869,30146.23128049879
594.0899660321738,30146.23128049879
594.1494367104433,30146.23128049879
594.2089041175205,30146.23128049879
594.2683682532482,30146.23128049879
594.32782911747,30146.23128049879
594.3872867100284,30146.23128049879
594.4467410307666,30146.23128049879
594.5061920795276,30146.23128049879
594.5656398561543,30146.23128049879
594.6250843604902,30146.23128049879
594.6845255923778,30146.23128049879
594.7439635516602,30146.23128049879
594.8033982381806,30146.23128049879
594.862829651782,30146.23128049879
594.9222577923074,30146.23128049879
594.9816826595998,30146.23128049879
595.041104253502,30146.23128049879
595.1005225738573,30146.23128049879
595.1599376205089,30146.23128049879
595.2193493932992,30146.23128049879
595.2787578920719,30146.23128049879
595.3381631166698,30146.23128049879
595.3975650669356,30146.23128049879
595.4569637427126,30146.23128049879
595.5163591438439,30146.23128049879
595.5757512701725,30146.23128049879
595.6351401215412,30146.23128049879
595.694525697793,30146.23128049879
595.7539079987714,30146.23128049879
595.8132870243189,30146.23128049879
595.8726627742789,30146.23128049879
595.9320352484941,30146.23128049879
595.9914044468077,30146.23128049879
596.0507703690628,30146.23128049879
596.1101330151022,30146.23128049879
596.169492384769,30146.23128049879
596.2288484779064,30146.23128049879
596.2882012943571,30146.23128049879
596.3475508339645,30146.23128049879
596.4068970965714,30146.23128049879
596.4662400820207,30146.23128049879
596.5255797901558,30146.23128049879
596.5849162208194,30146.23128049879
596.6442493738544,30146.23128049879
596.7035792491043,30146.23128049879
596.7629058464119,30146.23128049879
596.8222291656201,30146.23128049879
596.8815492065718,30146.23128049879
596.9408659691105,30146.23128049879
597.0001794530789,30146.23128049879
597.0594896583201,30146.23128049879
597.1187965846769,30146.23128049879
597.1781002319927,30146.23128049879
597.2374006001104,30146.23128049879
597.2966976888729,30146.23128049879
597.3559914981231,30146.23128049879
597.4152820277044,30146.23128049879
597.4745692774596,30146.23128049879
597.5338532472318,30146.23128049879
597.5931339368639,30146.23128049879
597.6524113461991,30146.23128049879
597.7116854750802,30146.23128049879
597.7709563233504,30146.23128049879
597.8302238908526,30146.23128049879
597.8894881774299,30146.23128049879
597.9487491829254,30146.23128049879
598.0080069071822,30146.23128049879
598.0672613500428,30146.23128049879
598.1265125113508,30146.23128049879
598.1857603909489,30146.23128049879
598.2450049886803,30146.23128049879
598.3042463043878,30146.23128049879
598.3634843379148,30146.23128049879
598.4227190891039,30146.23128049879
598.4819505577984,30146.23128049879
598.541178743841,30146.23128049879
598.6004036470752,30146.23128049879
598.6596252673437,30146.23128049879
598.7188436044897,30146.23128049879
598.7780586583559,30146.23128049879
598.8372704287858,30146.23128049879
598.8964789156221,30146.23128049879
598.9556841187078,30146.23128049879
599.0148860378861,30146.23128049879
599.0740846729999,30146.23128049879
599.1332800238923,30146.23128049879
599.1924720904062,30146.23128049879
599.2516608723847,30146.23128049879
599.310846369671,30146.23128049879
599.3700285821078,30146.23128049879
599.4292075095384,30146.23128049879
599.4883831518055,30146.23128049879
599.5475555087523,30146.23128049879
599.606724580222,30146.23128049879
599.6658903660575,30146.23128049879
599.7250528661016,30146.23128049879
599.7842120801976,30146.23128049879
599.8433680081883,30146.23128049879
599.9025206499169,30146.23128049879
599.9616700052264,30146.23128049879
600.0208160739598,30146.23128049879
600.0799588559602,30146.23128049879
600.1390983510705,30146.23128049879
600.1982345591337,30146.23128049879
600.2573674799929,30146.23128049879
600.3164971134911,30146.23128049879
600.3756234594714,30146.23128049879
600.4347465177766,30146.23128049879
600.4938662882499,30146.23128049879
600.5529827707345,30146.23128049879
600.6120959650732,30146.23128049879
600.6712058711088,30146.23128049879
600.7303124886847,30146.23128049879
600.7894158176437,30146.23128049879
600.8485158578289,30146.23128049879
600.9076126090835,30146.23128049879
600.9667060712502,30146.23128049879
601.0257962441723,30146.23128049879
601.0848831276926,30146.23128049879
601.1439667216541,30146.23128049879
601.2030470259001,30146.23128049879
601.2621240402734,30146.23128049879
601.3211977646172,30146.23128049879
601.3802681987742,30146.23128049879
601.4393353425878,30146.23128049879
601.4983991959009,30146.23128049879
601.5574597585563,30146.23128049879
601.6165170303972,30146.23128049879
601.6755710112668,30146.23128049879
601.7346217010079,30146.23128049879
601.7936690994635,30146.23128049879
601.8527132064766,30146.23128049879
601.9117540218905,30146.23128049879
601.9707915455479,30146.23128049879
602.029825777292,30146.23128049879
602.0888567169657,30146.23128049879
602.1478843644121,30146.23128049879
602.2069087194743,30146.23128049879
602.2659297819953,30146.23128049879
602.3249475518179,30146.23128049879
602.3839620287854,30146.23128049879
602.4429732127408,30146.23128049879
602.5019811035269,30146.23128049879
602.5609857009867,30146.23128049879
602.6199870049636,30146.23128049879
602.6789850153004,30146.23128049879
602.7379797318401,30146.23128049879
602.7969711544256,30146.23128049879
602.8559592829002,30146.23128049879
602.9149441171068,30146.23128049879
602.9739256568884,30146.23128049879
603.0329039020879,30146.23128049879
603.0918788525486,30146.23128049879
603.1508505081134,30146.23128049879
603.2098188686252,30146.23128049879
603.2687839339271,30146.23128049879
603.3277457038622,30146.23128049879
603.3867041782736,30146.23128049879
603.445659357004,30146.23128049879
603.5046112398967,30146.23128049879
603.5635598267946,30146.23128049879
603.6225051175408,30146.23128049879
603.6814471119783,30146.23128049879
603.74038580995,30146.23128049879
603.799321211299,30146.23128049879
603.8582533158685,30146.23128049879
603.9171821235013,30146.23128049879
603.9761076340404,30146.23128049879
604.035029847329,30146.23128049879
604.0939487632102,30146.23128049879
604.1528643815267,30146.23128049879
604.2117767021215,30146.23128049879
604.270685724838,30146.23128049879
604.3295914495191,30146.23128049879
604.3884938760076,30146.23128049879
