Wavelength,Spectrum_1
612.3684306469949,683.2520308339633
612.4268797372079,432.85744971900493
612.4853255075654,460.8923561278014
612.5437679579107,641.1738181736497
612.6022070880865,609.1171694223871
612.6606428979362,1042.0587286527698
612.7190753873026,362.7821001239195
612.7775045560287,541.005895496586
612.8359304039575,368.7878630529246
612.8943529309321,665.2179904641229
612.9527721367957,308.73643773295584
613.0111880213909,476.91346204529594
613.069600584561,478.9161582921288
613.1280098261491,577.0632115149285
613.1864157459981,693.2712701369518
613.244818343951,436.8622752551783
613.3032176198507,512.9639183129137
613.3616135735405,322.7471819064811
613.4200062048633,470.90545027940567
613.4783955136621,599.1000121730121
613.5367814997797,589.0831218053612
613.5951641630596,583.0731174192249
613.6535435033446,484.92432349417464
613.7119195204777,605.1102747619539
613.7702922143019,284.7198627424363
613.8286615846603,490.93260262205735
613.8870276313958,464.8975547481343
613.9453903543515,386.8059507036782
614.0037497533704,526.9846152007126
614.0621058282954,599.1000121730121
614.12045857897,450.8795894776395
614.1788080052366,396.8165093138014
614.2371541069384,440.8671549918333
614.2954968839189,585.0764413169941
614.3538363360205,412.8341457017804
614.4121724630867,496.9409946942793
614.47050526496,484.92432349417464
614.5288347414838,541.005895496586
614.5871608925012,398.81866415210135
614.6454837178549,703.2907388339714
614.703803217388,458.8897764489803
614.7621193909438,318.7440324705115
614.8204322383651,362.7821001239195
614.8787417594949,490.93260262205735
614.9370479541763,370.78981382943664
614.9953508222522,442.8696150907644
615.0536503635659,551.0214462383906
615.1119465779602,382.80182859738534
615.170239465278,545.0120810535822
615.2285290253625,430.8550573709031
615.2868152580569,468.90280547153094
615.3450981632039,569.0501584103145
615.4033777406465,456.8872099072804
615.4616539902281,615.1275901555234
615.5199269117916,400.82083327118045
615.5781965051797,496.9409946942793
615.6364627702357,422.8456249997593
615.6947257068025,478.9161582921288
615.7529853147233,534.9967047055305
615.811241593841,360.7802090813384
615.8694945439985,436.8622752551783
615.927744165039,450.8795894776395
615.9859904568056,430.8550573709031
616.0442334191412,557.0309148119918
616.1024730518885,460.8923561278014
616.1607093548912,595.0932237676774
616.2189423279918,452.8821163842769
616.2771719710336,456.8872099072804
616.3353982838594,611.1206325339796
616.3936212663124,380.7997894171289
616.4518409182355,330.7536701642403
616.5100572394718,643.1774450100253
616.5682702298642,368.7878630529246
616.626479889256,282.7185884388548
616.6846862174899,402.82301663202855
616.7428892144092,464.8975547481343
616.8010888798567,408.8296517760139
616.8592852136754,434.8598556930858
616.9174782157087,539.0028201921339
616.9756678857992,384.80388237273775
617.03385422379,625.1451658385536
617.0920372295243,649.1883851420224
617.150216902845,328.75202452998855
617.2083932435953,392.81224263588814
617.2665662516177,514.966838833384
617.3247359267559,354.7746263176501
617.3829022688525,400.82083327118045
617.4410652777507,683.2520308339633
617.4992249532933,553.0245909879661
617.5573812953237,693.2712701369518
617.6155343036846,374.79375984295064
617.6736839782192,492.93538747842524
617.7318303187702,536.9997565834823
617.7899733251811,547.0151912366135
617.8481129972946,290.72378513647726
617.9062493349538,530.9906362816097
617.9643823380018,482.9215890531264
618.0225120062815,631.1558344904604
618.0806383396359,420.8433013531909
618.1387613379084,188.67823237349555
618.1968810009414,382.80182859738534
618.2549973285785,488.9298303150213
618.3131103206623,334.75700832494476
618.371219977036,318.7440324705115
618.4293262975426,410.8318917150742
618.4874292820252,346.7673949894811
618.5455289303269,422.8456249997593
618.6036252422904,208.68351124098268
618.6617182177588,450.8795894776395
618.7198078565754,565.0436987971237
618.7778941585831,693.2712701369518
618.8359771236248,635.1629977354856
618.8940567515434,416.83869566363285
618.9521330421824,567.046922997122
619.0102059953844,394.8143687953523
619.0682756109926,454.884656539945
619.12634188885,452.8821163842769
619.1844048287994,504.95235812760774
619.2424644306843,424.84796246305586
619.3005206943475,557.0309148119918
619.3585736196316,609.1171694223871
619.4166232063803,551.0214462383906
619.4746694544363,370.78981382943664
619.5327123636425,448.8770758574561
619.5907519338421,388.80803355076165
619.648788164878,298.7292455346999
619.7068210565936,486.9270705936098
619.7648506088314,488.9298303150213
619.8228768214348,402.82301663202855
619.8808996942464,374.79375984295064
619.9389192271097,512.9639183129137
619.9969354198676,176.6759614414486
620.0549482723628,286.72115365499377
620.1129577844388,458.8897764489803
620.1709639559383,332.75533144294457
620.2289667867044,629.1522680787424
620.28696627658,494.938184847891
620.3449624254084,551.0214462383906
620.4029552330325,539.0028201921339
620.4609446992952,412.8341457017804
620.5189308240396,551.0214462383906
620.5769136071088,408.8296517760139
620.6348930483457,332.75533144294457
620.6928691475936,452.8821163842769
620.750841904695,382.80182859738534
620.8088113194934,392.81224263588814
620.8667773918316,480.9188673069349
620.9247401215528,252.70149617135272
620.9826995084998,673.2330247726043
621.0406555525158,577.0632115149285
621.0986082534437,410.8318917150742
621.1565576111266,254.7025161764294
621.2145036254072,549.0183129764209
621.272446296129,426.85031370480914
621.3303856231349,248.69950810653324
621.3883216062679,236.69396263611878
621.4462542453708,496.9409946942793
621.504183540287,530.9906362816097
621.5621094908593,288.7224611338708
621.6200320969307,480.9188673069349
621.6779513583441,514.966838833384
621.7358672749428,504.95235812760774
621.7937798465698,348.7691799475596
621.851689073068,436.8622752551783
621.9095949542804,416.83869566363285
621.96749749005,466.9001736154591
622.0253966802201,488.9298303150213
622.0832925246334,498.94381698147396
622.141185023133,528.9876198057259
622.199074175562,296.72785586176
622.2569599817634,436.8622752551783
622.3148424415804,532.9936645932349
622.3727215548556,428.8526786868081
622.4305973214323,376.7957550002474
622.4884697411535,382.80182859738534
622.5463388138623,332.75533144294457
622.6042045394014,324.7487803597911
622.6620669176142,296.72785586176
622.7199259483435,408.8296517760139
622.7777816314324,326.75039458141026
622.835633966724,438.8647083673761
622.8934829540613,536.9997565834823
622.9513285932871,436.8622752551783
623.0091708842447,611.1206325339796
623.0670098267768,458.8897764489803
623.1248454207268,434.8598556930858
623.1826776659376,264.7078741815895
623.2405065622519,470.90545027940567
623.2983321095131,366.78592714981716
623.3561543075643,394.8143687953523
623.4139731562483,296.72785586176
623.4717886554081,442.8696150907644
623.5296008048867,488.9298303150213
623.5874096045272,396.8165093138014
623.6452150541727,442.8696150907644
623.7030171536661,382.80182859738534
623.7608159028506,667.2217347047125
623.818611301569,452.8821163842769
623.8764033496644,324.7487803597911
623.9341920469799,514.966838833384
623.9919773933584,581.0698044638455
624.049759388643,436.8622752551783
624.1075380326766,585.0764413169941
624.1653133253025,334.75700832494476
624.2230852663636,494.938184847891
624.2808538557026,296.72785586176
624.3386190931631,466.9001736154591
624.3963809785877,438.8647083673761
624.4541395118193,344.76562534839877
624.5118946927015,308.73643773295584
624.5696465210768,394.8143687953523
624.6273949967884,408.8296517760139
624.6851401196794,440.8671549918333
624.7428818895928,410.8318917150742
624.8006203063716,599.1000121730121
624.8583553698587,559.0340938176132
624.9160870798971,412.8341457017804
624.9738154363301,474.9107786030836
625.0315404390005,420.8433013531909
625.0892620877513,420.8433013531909
625.1469803824258,454.884656539945
625.2046953228669,520.9756729630459
625.2624069089173,370.78981382943664
625.3201151404205,266.70899707392795
625.3778200172192,541.005895496586
625.4355215391564,577.0632115149285
625.4932197060754,304.7335122553976
625.5509145178189,412.8341457017804
625.6086059742302,348.7691799475596
625.6662940751522,424.84796246305586
625.723978820428,442.8696150907644
625.7816602099005,450.8795894776395
625.8393382434127,336.75870076914833
625.8970129208078,410.8318917150742
625.9546842419288,358.7783330725807
626.0123522066184,436.8622752551783
626.07001681472,631.1558344904604
626.1276780660764,452.8821163842769
626.1853359605309,342.7638710650204
626.2429904979261,478.9161582921288
626.3006416781055,368.7878630529246
626.3582895009117,316.7424815708755
626.415933966188,400.82083327118045
626.4735750737773,404.8252141956972
626.5312128235227,396.8165093138014
626.588847215267,280.7173307869717
626.6464782488534,356.77647213790937
626.7041059241251,318.7440324705115
626.7617302409247,561.037284173181
626.8193511990956,308.73643773295584
626.8769687984808,506.955229818033
626.9345830389229,456.8872099072804
626.9921939202655,322.7471819064811
627.0498014423512,502.949498734108
627.1074056050232,432.85744971900493
627.1650064081244,482.9215890531264
627.222603851498,659.2068155275598
627.2801979349871,579.0665024845099
627.3377886584343,442.8696150907644
627.395376021683,408.8296517760139
627.4529600245761,488.9298303150213
627.5105406669566,1005.9686408844123
627.5681179486676,388.80803355076165
627.6256918695519,428.8526786868081
627.6832624294528,354.7746263176501
627.7408296282132,551.0214462383906
627.7983934656763,366.78592714981716
627.8559539416848,364.7840061601243
627.9135110560818,404.8252141956972
627.9710648087106,332.75533144294457
628.0286151994139,553.0245909879661
628.0861622280348,362.7821001239195
628.1437058944165,699.2829240727602
628.2012461984019,637.1665945042921
628.2587831398339,595.0932237676774
628.3163167185556,238.69484300718224
628.3738469344103,364.7840061601243
628.4313737872407,380.7997894171289
628.4888972768897,456.8872099072804
628.5464174032006,372.79177943940687
628.6039341660164,671.2292518902364
628.6614475651802,290.72378513647726
628.7189576005348,645.1810818048386
628.7764642719233,336.75870076914833
628.8339675791887,180.67664286203808
628.8914675221741,522.9786417440996
628.9489641007226,468.90280547153094
629.0064573146768,292.7251256202889
629.0639471638804,591.0864783289295
629.1214336481758,516.9697714722417
629.1789167674063,530.9906362816097
629.2363965214149,320.7455992628948
629.2938729100448,438.8647083673761
629.3513459331386,450.8795894776395
629.4088155905398,348.7691799475596
629.4662818820909,440.8671549918333
629.5237448076354,284.7198627424363
629.5812043670161,296.72785586176
629.638660560076,512.9639183129137
629.6961133866582,316.7424815708755
629.7535628466056,677.2405989605365
629.8110089397615,324.7487803597911
629.8684516659687,456.8872099072804
629.9258910250702,330.7536701642403
629.9833270169091,478.9161582921288
630.0407596413285,406.82742592330067
630.0981888981712,464.8975547481343
630.1556147872803,336.75870076914833
630.2130373084991,549.0183129764209
630.2704564616703,436.8622752551783
630.3278722466371,432.85744971900493
630.3852846632423,645.1810818048386
630.442693711329,444.8720886264447
630.5000993907405,595.0932237676774
630.5575017013196,326.75039458141026
630.614900642909,372.79177943940687
