Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
578.87891,-161.97456317085278,-79.19245281779557,55.60217587776096,59.60038565999632,-19.256719951221832
578.9392064773924,-161.97456317085278,-79.19245281779557,55.60217587776096,59.60038565999632,-19.256719951221832
578.9994997234646,-161.97456317085278,-79.19245281779557,55.60217587776096,59.60038565999632,-19.256719951221832
579.0597897380601,-6.176922678848643,10.719307099006702,-36.331578112499386,-24.343031995714778,-45.23159861030789
579.1200765210216,39.79193768801566,46.697388449287764,9.629177566973674,1.6351052424270867,-17.25848350426136
579.1803600721922,11.809443507018464,16.715142205193388,-8.356959382515443,-12.353620296172311,16.715142205193388
579.2406403914148,13.808044751901914,8.720741548910066,1.6351052424270867,3.6335884300195773,-5.268565774060496
579.3009174785326,19.803986456815696,34.70388140879583,25.618429568387526,-4.360204007026233,30.706225073330025
579.3611913333887,-0.18167739412427056,2.7251840898229935,-34.333547697489834,9.629177566973674,20.712480465748822
579.4214619558257,39.79193768801566,-15.260223203997777,-0.36335459487352595,-6.358593475897597,4.723679991680429
579.481729345687,29.79767940224506,-3.2701634754398117,-18.348433617591773,9.629177566973674,16.715142205193388
579.5419935028157,-0.18167739412427056,-13.26193910396444,1.6351052424270867,-14.351915196607028,2.7251840898229935
579.6022544270545,13.808044751901914,-9.265299718330288,3.6335884300195773,-22.34485650835335,-5.268565774060496
579.6625121182466,-24.16138067141573,12.71789576003637,35.61245222589771,37.61132435360656,-11.263631257616355
579.7227665762349,35.79416694641238,20.712480465748822,5.632094915107737,-4.360204007026233,40.70053443337525
579.7830178008626,25.80013402071171,42.69946350806406,29.61597082853693,-10.35530167369471,22.711183896314985
579.8432657919726,65.7796089106042,100.67789302250605,33.61360256142599,75.59409476589872,68.68755048308105
579.903510549408,4860.593256628397,4819.462753916214,4788.341663080057,4830.38238846812,4807.451128335232
579.9637520730116,8287.552792034996,8216.41891402662,8251.349386614644,8335.398578449227,8244.436106579464
580.0239903626269,8077.419659626954,8144.373163152704,8147.2841444381,8199.31734324255,8086.3347656041
580.0842254180965,8049.400558093289,8220.421391098145,8107.257852501922,8035.208952864324,8140.3705582561015
580.1444572392636,8189.492980060503,8182.3975812276,8117.264485512786,8057.224103267341,8066.321219876939
