Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
578.87891,-15.441884215559933,-19.256719951221832,-52.13331935512328,-29.610833797769008,38.519910005407944
578.9392064773924,-15.441884215559933,-19.256719951221832,-52.13331935512328,-29.610833797769008,38.519910005407944
578.9994997234646,-15.441884215559933,-19.256719951221832,-52.13331935512328,-29.610833797769008,38.519910005407944
579.0597897380601,0.5450333422238779,-3.2701634754398117,-8.175290729686091,4.360315368156759,-19.438376625375827
579.1200765210216,2.543503799843463,-25.251285635773993,-18.166775758575955,0.36335536821369885,-11.44529658713294
579.1803600721922,10.537618365939242,-17.25848350426136,-12.171955946303951,22.347781575375276,24.52820679926413
579.2406403914148,-31.427278250493632,26.708659097724222,11.809443507018464,-3.633511095932277,-25.4329357672152
579.3009174785326,-1.453413736273199,-13.26193910396444,-8.175290729686091,-25.614585699705042,-9.446967199546735
579.3611913333887,34.522167802740995,0.7267115094498927,11.809443507018464,-19.620033101911766,16.533447189935583
579.4214619558257,-3.451837382731607,20.712480465748822,-0.18167739412427056,2.361823702643087,-23.434773387942847
579.481729345687,12.536204928143293,-13.26193910396444,29.79767940224506,44.334967507780696,-1.453413736273199
579.5419935028157,-19.438376625375827,24.709910124301217,15.806669026700114,0.36335536821369885,14.534814553600247
579.6022544270545,10.537618365939242,18.71379988466271,29.79767940224506,4.360315368156759,-3.451837382731607
579.6625121182466,10.537618365939242,26.708659097724222,9.810865344452322,18.350405874349587,-15.441884215559933
579.7227665762349,58.509956125339194,-23.253121070707763,21.802679507712895,16.35175236441805,-13.443602276931966
579.7830178008626,64.50739889645017,20.712480465748822,5.813778476267988,22.347781575375276,26.526953707066212
579.8432657919726,192.49727868115906,26.708659097724222,55.78391078420999,54.33003661449362,34.522167802740995
579.903510549408,3579.811625771229,3513.892903718661,3512.9824033057107,3439.4120530043856,3519.720092793985
579.9637520730116,11005.117135127026,5926.47168394622,5971.603142821606,6022.19411770752,5908.273529509902
580.0239903626269,9882.396745230113,5862.414213963795,5815.463054094642,5711.915842627138,5794.171261535334
580.0842254180965,11096.955924074384,5848.401654176505,5797.44692147772,5806.000034308626,5834.207116945172
580.1444572392636,10282.087743371501,5754.31741037748,5795.445129271992,5797.992864816847,5868.237616596311
580.204685825971,10399.966006944633,5848.401654176505,5693.353786740106,5755.955239502361,5774.153342929445
580.264911178062,10611.711602859154,5762.324575265775,5985.615743834099,5946.125699901755,5792.169469425309
580.3251332953795,10697.59529131741,5800.358619337885,5899.538418169424,5920.102328984475,5934.296892839323
580.3853521777667,10547.793249707041,5824.380131780742,5787.437961028765,5795.991072594972,5896.262751870623
580.4455678250662,10290.07993656908,5788.34786646517,5869.511486015567,5812.005412082612,5816.19097875374
580.5057802371214,10264.105072034536,5878.428572906937,5849.493541813559,5846.0358977081505,5770.149759838991
