Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20
579.481729345687,44.69841486377535,61.236042148656885,75.41234031230714,43.2446298520899,-3.2701634754398117,91.04386735022312,53.78483679762678,51.78578480897289,63.0534553686987,45.42531178006463,103.22281094023847,33.250177767137416,63.0534553686987,85.77262596720452,76.32111435243141,44.69841486377535,48.69638421345551,29.979388162841477,48.33292879080329,34.158741148307016
579.5419935028157,42.69946350806406,-4.723549296990415,25.436725303846796,11.264374444047517,34.70388140879583,35.067309178387056,35.79416694641238,25.80013402071171,59.055170079538044,33.431890071225986,55.23870660915852,51.240592636577425,33.06846564919914,53.78483679762678,58.32821850217467,78.68394756620553,30.706225073330025,77.95691877905156,14.353121817818547,-1.816765234605287
579.6022544270545,34.70388140879583,85.22733352653871,27.435482535464235,83.22794141417708,80.68329129448973,41.06397442374104,69.7780403743591,29.79767940224506,19.077194652053635,23.437990798782074,53.239638616969145,61.236042148656885,71.05028670018743,59.78212454802892,54.33003661449362,26.708659097724222,66.68833572877915,45.97048639483323,44.334967507780696,16.17005772868031
579.6625121182466,32.70504197192871,39.246781857581084,29.434262441755482,59.236908425712734,6.722199162268273,45.061862954639054,17.805316279087556,57.78300671791983,29.07084622912901,39.42850028290421,91.22563691084122,35.2490233418462,89.04441368074698,49.78675486912635,64.32565532663607,22.711183896314985,20.712480465748822,43.97152088696318,34.34045438256505,18.168709153195515
579.7227665762349,4.723679991680429,-2.7251405894162937,19.44059017620928,-8.720296102628017,-29.247542507314765,9.084115382111374,67.77881382053782,15.806669026700114,-20.891622900969665,-12.535284449991002,1.2717471700254999,1.2717471700254999,-6.903604698509517,-6.176922678848643,58.32821850217467,-15.260223203997777,-1.2717376966074088,-7.993621881727639,36.33931222144902,-13.806928033954808
579.7830178008626,86.68145020430114,87.22674684651048,55.420441152731016,35.2490233418462,44.69841486377535,89.04441368074698,39.79193768801566,21.802679507712895,47.06084057643627,33.431890071225986,113.22102741798784,71.23203688838929,89.04441368074698,51.78578480897289,64.32565532663607,14.716507479554439,80.68329129448973,39.973656667727,64.32565532663607,36.15759694422698
579.8432657919726,10.719307099006702,-2.7251405894162937,45.42531178006463,51.240592636577425,-9.265299718330288,-34.878467496987916,33.795315237698496,33.795315237698496,21.07587939146636,11.446063940876002,61.236042148656885,-2.7251405894162937,23.074586970887978,33.795315237698496,38.3381925048375,-35.24174635806663,30.706225073330025,33.977028100005185,48.33292879080329,26.163543488555636
579.903510549408,28.707430764677234,7.2672538766027674,7.448939164932811,17.260228389015715,0.7267115094498927,37.0661751848682,-24.16138067141573,19.803986456815696,-32.88041939370601,17.44192416284211,51.240592636577425,-26.704481114397055,53.057906253863514,33.795315237698496,44.334967507780696,-11.263631257616355,-1.2717376966074088,9.992553313127813,-9.628634485354295,-5.813580500722041
579.9637520730116,66.68833572877915,67.23357396921027,57.4195330998295,63.23519768055716,66.68833572877915,41.06397442374104,61.781264223884996,69.7780403743591,47.06084057643627,81.41033066624158,67.23357396921027,31.251354716616408,91.04386735022312,47.78774702904044,114.31177308587537,74.68532427123536,56.69258803641071,77.95691877905156,94.31574603929583,56.14738114121381
580.0239903626269,40.70053443337525,39.246781857581084,49.42329725292366,45.243587275550844,32.70504197192871,-0.9083850364757059,95.7699323930508,35.79416694641238,47.06084057643627,49.42329725292366,9.265802585763614,33.250177767137416,59.055170079538044,37.79304111367931,50.33194266315418,80.68329129448973,32.70504197192871,19.985684880690204,16.35175236441805,36.15759694422698
580.0842254180965,122.67435851696355,117.22045798679262,69.41454302969233,129.21923828208395,56.69258803641071,109.03989231598747,85.77262596720452,103.76815487328116,65.05263068307876,141.40055956605102,145.2187376638918,67.23357396921027,141.03692732301528,103.76815487328116,130.3100725864577,100.67789302250605,126.6739815460716,49.968483951210835,120.31098303338112,90.13502215904573
580.1444572392636,124.67415991045706,145.2187376638918,125.40136543842549,159.21933737501223,112.67565687291541,147.03694303105465,135.7643336841328,121.76536458821766,165.0380492537419,155.4008969482226,193.22472378863623,143.2187306141775,129.03743314682862,119.76559272397735,162.31050767089027,178.67629266863904,132.67356742413617,145.94601785402315,120.31098303338112,130.1282664534282
580.204685825971,76.68462520847207,61.236042148656885,73.41305303233455,61.236042148656885,86.68145020430114,59.055170079538044,77.77516202408448,63.78042569491084,81.04681062810744,43.42635233486684,91.22563691084122,79.22922101117098,87.04498112419833,105.76776249157773,118.31122597212516,66.68833572877915,52.69444207355221,67.96056079544755,124.31055815006907,68.1423079491946
580.264911178062,32.70504197192871,75.23058603600738,79.41097917921674,57.237796562322345,72.68604480451572,69.05104639916543,107.76739081116574,51.78578480897289,3.0885452479606275,47.424293436456324,83.22794141417708,33.250177767137416,67.05182771002757,69.7780403743591,88.31734485112443,30.706225073330025,20.712480465748822,55.965645872040376,106.31311361868416,58.146481059858075
580.3251332953795,96.67880449154589,79.22922101117098,43.42635233486684,47.24256691485657,50.6954021052085,57.056060205891406,47.78774702904044,59.78212454802892,49.0598403675977,81.41033066624158,109.22167892723849,57.237796562322345,109.03989231598747,49.78675486912635,50.33194266315418,42.69946350806406,68.68755048308105,33.977028100005185,50.33194266315418,52.14924716840797
580.3853521777667,18.71379988466271,15.261587398058612,33.431890071225986,29.25255424193988,72.68604480451572,9.084115382111374,41.79085661801373,53.78483679762678,63.0534553686987,45.42531178006463,65.23437497089085,39.246781857581084,17.078532804772582,41.79085661801373,52.33097862136189,30.706225073330025,28.707430764677234,9.992553313127813,12.354514286855553,36.15759694422698
580.4455678250662,130.6736853509895,203.22734289857885,167.40194763477916,161.21950110452119,112.67565687291541,167.0382692108176,175.76672625689451,141.76419246499805,121.03817246667289,133.40080224246404,197.22571585846924,125.21956380562476,139.03696172353162,133.76442064511286,138.30970643633106,140.6732957361774,134.6734695470904,179.94924060019497,120.31098303338112,128.1284099676062
580.5057802371214,142.67327758010012,143.2187306141775,139.4005903539357,137.2188284438511,124.67415991045706,127.03758765082662,147.7642297403058,189.76938150759102,127.03758765082662,147.40058606008063,145.2187376638918,113.22102741798784,145.03691802433877,143.76418512083768,168.31114647501795,162.67417780588747,158.6738415444747,139.9460345322398,140.3096648058233,140.12784958691748
580.5659894137751,70.68678685840791,89.2261813244631,111.40313154201357,85.22733352653871,102.67746855159537,71.05028670018743,107.76739081116574,61.781264223884996,55.05697224708163,89.40794914262896,95.22461121102182,101.22322973984099,73.04954856286317,97.76945671597765,150.30975371154253,78.68394756620553,86.68145020430114,65.96135391580827,122.31076044214393,124.12875752090119
580.6261953548706,14.716507479554439,21.25757913748534,59.418646952544854,11.264374444047517,-11.263631257616355,13.081277995480832,-0.18167739412427056,7.81231031668318,-8.901964169831036,41.4274151520568,17.260228389015715,23.256288790689457,13.081277995480832,-0.18167739412427056,58.32821850217467,26.708659097724222,4.723679991680429,1.9984640867387138,46.333937055317534,-15.80520564844647
580.6863980602506,94.67929158801569,145.2187376638918,133.40080224246404,153.2189628940612,148.67334178799672,179.03999129444915,187.76894568618675,165.76539973671467,123.03795726253911,185.4048184463967,207.22851968416884,135.2189008722245,177.03965661541298,173.76642269964816,158.3101784603955,160.67399998230545,172.67535607110102,169.94771438487479,146.30965892774074,178.13074590560169
580.7465975297583,120.67457741385017,107.22203558286776,53.42137116199042,137.2188284438511,90.68032875125822,67.05182771002757,133.76442064511286,71.77728852179028,93.0433420831386,89.40794914262896,119.22020392900583,89.2261813244631,81.04681062810744,67.77881382053782,110.31240217160378,104.67706485765251,70.68678685840791,123.94695705913202,112.31207735793377,74.14006410344354
580.8067937632368,74.68532427123536,79.22922101117098,115.4025248508458,81.22857055912873,76.68462520847207,89.04441368074698,77.77516202408448,85.77262596720452,51.05886227706708,109.40346570887728,115.22073246694345,109.22167892723849,103.04102997237496,73.77655821262822,154.3099270150432,88.68087891681304,106.67668189169042,111.94849852201371,124.31055815006907,82.1373728548604
580.866986760529,100.67789302250605,135.2189008722245,105.40419592887064,101.22322973984099,102.67746855159537,143.03691277248365,143.76418512083768,125.76496920542638,77.04813677262788,131.40091287293174,141.21874336252637,95.22461121102182,119.03840800072535,141.76419246499805,132.3099510090331,136.67339167195416,126.6739815460716,97.9512326914055,114.31177308587537,116.129696077534
580.9271765214777,124.67415991045706,85.22733352653871,107.40382048822492,125.21956380562476,68.68755048308105,117.03866391308736,147.7642297403058,105.76776249157773,59.055170079538044,93.40688520282066,79.22922101117098,37.247891389162234,93.0433420831386,99.76900193642412,86.31791998428814,98.67833831944505,100.67789302250605,67.96056079544755,98.31478516023351,106.13132973862507
580.9873630459264,-9.265299718330288,15.261587398058612,17.44192416284211,-26.704481114397055,12.71789576003637,-14.896900590837106,19.803986456815696,21.802679507712895,-0.9083850364757059,49.42329725292366,25.255021227128786,-26.704481114397055,-6.903604698509517,51.78578480897289,22.347781575375276,2.7251840898229935,16.715142205193388,-5.995251687110073,18.350405874349587,14.171429272248899
581.047546333718,62.68997128459893,65.23437497089085,87.40851274368197,61.236042148656885,58.691693929313324,73.04954856286317,59.78212454802892,71.77728852179028,55.05697224708163,67.41532040738149,45.243587275550844,85.22733352653871,51.05886227706708,57.78300671791983,102.31390781765722,102.67746855159537,50.6954021052085,113.94819051873648,52.33097862136189,86.13615513683172
581.1077263846951,106.67668189169042,141.21874336252637,143.40054861949164,127.21939095345179,104.67706485765251,131.03729877991023,145.76419756177364,147.7642297403058,109.03989231598747,139.4005903539357,159.21933737501223,143.2187306141775,143.03691277248365,149.7642816090055,146.30965892774074,140.6732957361774,130.6736853509895,107.9491762286763,136.30976798184497,132.12814305012313
581.1679031987011,74.68532427123536,45.243587275550844,87.40851274368197,73.23130070872725,50.6954021052085,51.05886227706708,69.7780403743591,81.77385140859217,51.05886227706708,51.42232317842409,83.22794141417708,71.23203688838929,73.04954856286317,79.7744960446689,116.31148930679333,40.70053443337525,74.68532427123536,79.95625474200058,64.32565532663607,86.13615513683172
581.228076775579,48.69638421345551,91.22563691084122,43.42635233486684,57.237796562322345,38.701627691006195,69.05104639916543,67.77881382053782,87.77204506245347,37.0661751848682,43.42635233486684,71.23203688838929,39.246781857581084,87.04498112419833,71.77728852179028,64.32565532663607,58.691693929313324,68.68755048308105,61.96300527592907,46.333937055317534,50.15021321589962
581.2882471151719,32.70504197192871,59.236908425712734,45.42531178006463,53.239638616969145,16.715142205193388,47.06084057643627,107.76739081116574,23.801395379684287,29.07084622912901,35.43073769102933,45.243587275550844,21.25757913748534,99.04189216874413,19.803986456815696,46.333937055317534,10.719307099006702,34.70388140879583,13.989736916930168,38.3381925048375,-1.816765234605287
581.3484142173226,12.71789576003637,9.265802585763614,39.42850028290421,17.260228389015715,-15.260223203997777,33.06846564919914,17.805316279087556,21.802679507712895,-18.893406010221103,-2.543465906158361,9.265802585763614,3.27022611603964,29.07084622912901,-26.15953430306122,32.3416190397246,62.68997128459893,16.715142205193388,-11.990291400425583,30.34280624454275,32.15990785311969
581.4085780818741,56.69258803641071,79.22922101117098,19.44059017620928,61.236042148656885,78.68394756620553,55.05697224708163,77.77516202408448,63.78042569491084,45.061862954639054,65.41611943810777,55.23870660915852,27.253776394840877,83.04617954820563,19.803986456815696,80.31977266568744,30.706225073330025,52.69444207355221,45.97048639483323,62.32648792024101,68.1423079491946
581.4687387086697,82.6826563434531,71.23203688838929,85.40909749820771,91.22563691084122,86.68145020430114,73.04954856286317,81.77385140859217,79.7744960446689,75.04883193703706,87.40851274368197,75.23058603600738,95.22461121102182,109.03989231598747,65.7796089106042,102.31390781765722,68.68755048308105,76.68462520847207,47.96947409994828,52.33097862136189,74.14006410344354
581.5288960975521,32.70504197192871,67.23357396921027,85.40909749820771,43.2446298520899,2.7251840898229935,55.05697224708163,37.79304111367931,75.77584939674433,29.07084622912901,53.42137116199042,77.22989282015529,47.24256691485657,81.04681062810744,61.781264223884996,70.32328772971158,28.707430764677234,50.6954021052085,51.9675158975988,56.329116591691935,22.166080697615953
581.5890502483646,80.68329129448973,99.2236693520844,79.41097917921674,109.22167892723849,84.68204266329805,125.03776234000567,75.77584939674433,69.7780403743591,25.073317338272453,111.40313154201357,91.22563691084122,91.22563691084122,79.04746301962884,115.76611012604685,98.31478516023351,94.67929158801569,86.68145020430114,85.954390464458,112.31207735793377,88.13557808021544
581.64920116095,138.67333375090126,119.22020392900583,141.40055956605102,151.2188771265757,124.67415991045706,117.03866391308736,161.7650036676999,155.76455488289264,125.03776234000567,129.4010435837252,149.2188109675035,143.2187306141775,123.03795726253911,167.76562669438596,164.31070132065517,108.67631960479524,124.67415991045706,149.94610548089477,166.3109142709543,120.12918609537034
581.7093488351516,76.68462520847207,87.22674684651048,97.4059052832792,73.23130070872725,64.68914264582062,77.04813677262788,97.76945671597765,87.77204506245347,99.04189216874413,93.40688520282066,125.21956380562476,63.23519768055716,73.04954856286317,119.76559272397735,114.31177308587537,114.67535633046802,78.68394756620553,101.95034777085571,114.31177308587537,106.13132973862507
581.7694932708122,80.68329129448973,75.23058603600738,75.41234031230714,111.2213428885278,42.69946350806406,83.04617954820563,85.77262596720452,81.77385140859217,57.056060205891406,109.40346570887728,125.21956380562476,39.246781857581084,135.03709026526803,91.77094663679158,116.31148930679333,86.68145020430114,98.67833831944505,95.9517064666706,88.31734485112443,84.1367533784902
581.8296344677748,74.68532427123536,87.22674684651048,71.41378725474891,93.2251135561634,82.6826563434531,113.03923706666568,93.77042901688411,79.7744960446689,77.04813677262788,105.40419592887064,97.22412982608232,51.240592636577425,77.04813677262788,79.7744960446689,82.31913384186981,102.67746855159537,50.6954021052085,51.9675158975988,66.32484446393833,68.1423079491946
581.8897724258825,90.68032875125822,61.236042148656885,79.41097917921674,91.22563691084122,66.68833572877915,61.05430181734198,79.7744960446689,81.77385140859217,49.0598403675977,71.41378725474891,51.240592636577425,63.23519768055716,95.04283783007885,85.77262596720452,128.31021427038962,88.68087891681304,74.68532427123536,87.95381148397934,80.31977266568744,86.13615513683172
581.9499071449784,50.6954021052085,89.2261813244631,41.4274151520568,21.25757913748534,92.67979965813505,83.04617954820563,89.77148530216088,81.77385140859217,63.0534553686987,55.420441152731016,103.22281094023847,57.237796562322345,67.05182771002757,81.77385140859217,88.31734485112443,40.70053443337525,48.69638421345551,53.96656988816571,56.329116591691935,-1.816765234605287
582.0100386249053,120.67457741385017,135.2189008722245,119.40200002566556,181.2221962003549,134.6734695470904,119.03840800072535,151.76435312051527,133.76442064511286,143.03691277248365,137.40064103080203,161.21950110452119,113.22102741798784,131.03729877991023,113.76639948930332,142.3096430426264,128.67382337562057,118.67481664944837,119.94738932555695,104.31350034972965,128.1284099676062
582.0701668655065,80.68329129448973,77.22989282015529,63.416940172237325,69.23279462514249,60.69082169558212,63.0534553686987,89.77148530216088,69.7780403743591,59.055170079538044,89.40794914262896,107.22203558286776,89.2261813244631,77.04813677262788,67.77881382053782,116.31148930679333,32.70504197192871,56.69258803641071,33.977028100005185,94.31574603929583,104.1317183528188
582.1302918666247,136.67339167195416,115.22073246694345,109.40346570887728,85.22733352653871,106.67668189169042,105.04063005079742,121.76536458821766,127.76480186188319,121.03817246667289,97.4059052832792,115.22073246694345,129.21923828208395,129.03743314682862,95.7699323930508,126.31037610888426,118.67481664944837,84.68204266329805,105.94954602957728,96.31525513310285,122.12896165635867
582.1904136281033,154.67358301401464,179.2218408423856,153.4007898436086,135.2189008722245,162.67417780588747,187.04151912635234,219.7781385287883,189.76938150759102,173.03904431607202,195.40707388414947,199.2262397260748,139.21877595652987,175.03934094049006,191.76983603953187,196.31639295388666,148.67334178799672,136.67339167195416,153.9462716618716,184.31369165397993,148.1278740714457
582.2505321497852,46.697388449287764,79.22922101117098,63.416940172237325,73.23130070872725,72.68604480451572,67.05182771002757,95.7699323930508,47.78774702904044,-2.906815078742435,75.41234031230714,119.22020392900583,59.236908425712734,87.04498112419833,87.77204506245347,94.31574603929583,100.67789302250605,74.68532427123536,71.95903942239693,90.31679084890213,70.14153843286427
582.3106474315133,318.7440324705115,345.3115610018751,321.47344566508553,343.30980252599124,278.7160898295753,317.10639873228376,321.83736965156703,367.8778903416618,273.0763191393004,329.4798938570145,309.28229620476566,307.2808209988402,341.1260835574645,311.82965155021463,324.3848521942181,304.7335122553976,310.73792464486434,310.0101093620192,310.3740167378686,282.17278924422516
582.3707594731304,140.6732957361774,149.2188109675035,119.40200002566556,149.2188109675035,156.67370253936443,139.03696172353162,159.76483465000496,135.7643336841328,141.03692732301528,141.40055956605102,147.21876446414998,117.22045798679262,161.03766723696182,125.76496920542638,172.31166845771386,132.67356742413617,156.67370253936443,119.94738932555695,74.32181731520238,102.13212770834613
582.4308682744801,10.719307099006702,45.243587275550844,23.437990798782074,-8.720296102628017,-7.266944539404832,3.0885452479606275,27.798895378853633,3.8152698758409884,1.0900684233903073,15.443281084309659,17.260228389015715,-6.721934485768084,15.079893901822818,17.805316279087556,20.34908229538555,24.709910124301217,-11.263631257616355,23.98309795241598,40.337095181267564,-35.78666314098964
582.490973835405,192.67913972694103,225.23471647429471,173.40273319234763,153.2189628940612,154.67358301401464,173.03904431607202,227.78116515358366,191.76983603953187,119.03840800072535,163.4015199935021,159.21933737501223,149.2188109675035,187.04151912635234,203.77295358824878,178.3125946698104,192.67913972694103,194.679621392332,153.9462716618716,178.3125946698104,186.1322394177037
582.5510761557483,84.68204266329805,119.22020392900583,99.40544670783581,81.22857055912873,78.68394756620553,131.03729877991023,87.77204506245347,69.7780403743591,79.04746301962884,87.40851274368197,83.22794141417708,65.23437497089085,93.0433420831386,71.77728852179028,104.31350034972965,92.67979965813505,80.68329129448973,107.9491762286763,58.32821850217467,82.1373728548604
582.6111752353528,68.68755048308105,117.22045798679262,51.42232317842409,39.246781857581084,68.68755048308105,57.056060205891406,77.77516202408448,67.77881382053782,39.06506361713128,63.416940172237325,61.236042148656885,89.2261813244631,115.03894025222202,87.77204506245347,70.32328772971158,80.68329129448973,72.68604480451572,61.96300527592907,92.31625792810642,62.144746508060436
582.6712710740618,94.67929158801569,95.22461121102182,101.40500898967905,123.21975688676983,76.68462520847207,77.04813677262788,103.76815487328116,105.76776249157773,31.069644648891895,131.40091287293174,135.2189008722245,71.23203688838929,111.0395544050269,121.76536458821766,120.31098303338112,108.67631960479524,82.6826563434531,101.95034777085571,130.3100725864577,50.15021321589962
582.7313636717183,160.67399998230545,139.21877595652987,161.4013351321874,173.22088867531423,136.67339167195416,181.04034493127728,229.78196654826138,187.76894568618675,177.03965661541298,161.4013351321874,153.2189628940612,157.21919306540693,185.04110889337505,175.76672625689451,216.32237513460777,176.6759614414486,136.67339167195416,149.94610548089477,150.30975371154253,152.128004592933
582.7914530281652,40.70053443337525,69.23279462514249,63.416940172237325,37.247891389162234,34.70388140879583,59.055170079538044,87.77204506245347,43.78979785234184,1.0900684233903073,45.42531178006463,81.22857055912873,59.236908425712734,41.06397442374104,75.77584939674433,110.31240217160378,16.715142205193388,58.691693929313324,27.980602081542013,40.337095181267564,70.14153843286427
582.8515391432454,68.68755048308105,33.250177767137416,55.420441152731016,37.247891389162234,48.69638421345551,69.05104639916543,83.77322806602305,63.78042569491084,61.05430181734198,87.40851274368197,77.22989282015529,59.236908425712734,131.03729877991023,77.77516202408448,92.31625792810642,42.69946350806406,58.691693929313324,57.964743798427044,80.31977266568744,58.146481059858075
582.9116220168021,50.6954021052085,61.236042148656885,75.41234031230714,75.23058603600738,74.68532427123536,25.073317338272453,61.781264223884996,107.76739081116574,53.057906253863514,67.41532040738149,71.23203688838929,119.22020392900583,83.04617954820563,49.78675486912635,92.31625792810642,24.709910124301217,44.69841486377535,21.984380008382047,66.32484446393833,42.15429882130392
582.9717016486785,30.706225073330025,35.2490233418462,37.429607778754566,31.251354716616408,40.70053443337525,37.0661751848682,73.77655821262822,55.78391078420999,47.06084057643627,43.42635233486684,57.237796562322345,55.23870660915852,57.056060205891406,43.78979785234184,56.329116591691935,74.68532427123536,38.701627691006195,65.96135391580827,28.344016048710976,58.146481059858075
583.0317780387172,148.67334178799672,129.21923828208395,151.4007022958833,167.22010834332514,130.6736853509895,131.03729877991023,173.76642269964816,165.76539973671467,135.03709026526803,141.40055956605102,163.21968420698383,109.22167892723849,141.03692732301528,125.76496920542638,190.31495816264314,134.6734695470904,104.67706485765251,121.94716303837107,120.31098303338112,152.128004592933
583.0918511867616,154.67358301401464,201.22678208796052,139.4005903539357,129.21923828208395,154.67358301401464,173.03904431607202,179.76739042590253,131.7645276297654,133.03718450204227,141.40055956605102,193.22472378863623,157.21919306540693,139.03696172353162,145.76419756177364,116.31148930679333,180.67664286203808,120.67457741385017,153.9462716618716,142.3096430426264,124.12875752090119
583.1519210926546,102.67746855159537,131.21910574342644,107.40382048822492,117.22045798679262,96.67880449154589,119.03840800072535,147.7642297403058,139.76421964182646,87.04498112419833,99.40544670783581,115.22073246694345,119.22020392900583,127.03758765082662,163.76519204555643,116.31148930679333,76.68462520847207,102.67746855159537,95.9517064666706,90.31679084890213,82.1373728548604
583.211987756239,92.67979965813505,83.22794141417708,45.42531178006463,89.2261813244631,102.67746855159537,69.05104639916543,95.7699323930508,91.77094663679158,109.03989231598747,63.416940172237325,123.21975688676983,31.251354716616408,79.04746301962884,95.7699323930508,124.31055815006907,82.6826563434531,78.68394756620553,57.964743798427044,90.31679084890213,90.13502215904573
583.2720511773581,-9.265299718330288,33.250177767137416,-42.507154182696304,11.264374444047517,-17.25848350426136,-10.900300011195423,25.80013402071171,19.803986456815696,-24.8879847761997,-42.507154182696304,11.264374444047517,-34.69682776483173,15.079893901822818,-14.170253005494258,50.33194266315418,28.707430764677234,-29.247542507314765,-1.9984406931922283,-3.633511095932277,-17.803459448576135
583.3321113558549,72.68604480451572,65.23437497089085,127.40119442286044,87.22674684651048,80.68329129448973,51.05886227706708,89.77148530216088,73.77655821262822,51.05886227706708,89.40794914262896,83.22794141417708,91.22563691084122,65.05263068307876,49.78675486912635,58.32821850217467,56.69258803641071,52.69444207355221,37.97475805893464,82.31913384186981,40.15537583215725
583.3921682915721,168.67482712251137,225.23471647429471,151.4007022958833,203.22734289857885,166.67459142278256,165.0380492537419,193.77030923613307,193.77030923613307,173.03904431607202,193.40658545053648,177.22150443800078,167.22010834332514,193.04286228071385,209.7747612545197,192.3154177894927,220.6875588980863,170.6750820208228,143.94600361679838,158.3101784603955,190.13309912305093
583.4522219843533,26.708659097724222,71.23203688838929,95.40638476518946,77.22989282015529,38.701627691006195,67.05182771002757,83.77322806602305,79.7744960446689,55.05697224708163,59.418646952544854,93.2251135561634,93.2251135561634,89.04441368074698,63.78042569491084,86.31791998428814,68.68755048308105,74.68532427123536,75.95760420480687,70.32328772971158,50.15021321589962
583.5122724340412,72.68604480451572,43.2446298520899,5.450411546052804,21.25757913748534,8.720741548910066,51.05886227706708,69.7780403743591,33.795315237698496,25.073317338272453,25.436725303846796,53.239638616969145,-6.721934485768084,33.06846564919914,53.78483679762678,48.33292879080329,36.70274333233004,2.7251840898229935,35.97588185253513,18.350405874349587,34.158741148307016
583.5723196404784,228.69061812276337,207.22851968416884,187.40523209610706,217.23178132594535,236.69396263611878,201.0449138374881,257.79503556631676,213.77605771539874,193.04286228071385,223.41584231469272,189.22380624423127,201.22678208796052,179.03999129444915,231.78278574909595,212.32103239479576,220.6875588980863,202.68173357774558,195.95266486557009,224.32527754244228,220.14190622972708
583.6323636035087,142.67327758010012,117.22045798679262,163.4015199935021,123.21975688676983,116.67507627216214,129.03743314682862,149.7642816090055,163.76519204555643,139.03696172353162,141.40055956605102,165.21988663552114,133.21899328945676,185.04110889337505,169.76587287185197,168.31114647501795,150.67340259111288,90.68032875125822,129.94646048660383,156.31004299355885,154.1280992577148
