Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15
578.87891,-218.2247017528235,-170.86722556271278,-209.69793591796991,-194.63872270696925,-346.4209085010293,-171.41165614777867,-371.609089430403,-153.62584474224846,-356.02567959048633,-371.4278991109293,-344.78983143517746,-225.2996923585914,-195.00161478720932,-168.50800212765375,-224.57406953418473
578.9392064773924,-218.2247017528235,-170.86722556271278,-209.69793591796991,-194.63872270696925,-346.4209085010293,-171.41165614777867,-371.609089430403,-153.62584474224846,-356.02567959048633,-371.4278991109293,-344.78983143517746,-225.2996923585914,-195.00161478720932,-168.50800212765375,-224.57406953418473
578.9994997234646,-218.2247017528235,-170.86722556271278,-209.69793591796991,-194.63872270696925,-346.4209085010293,-171.41165614777867,-371.609089430403,-153.62584474224846,-356.02567959048633,-371.4278991109293,-344.78983143517746,-225.2996923585914,-195.00161478720932,-168.50800212765375,-224.57406953418473
579.0597897380601,-238.17883727262932,-248.69889343203863,-231.64872321717573,-226.5695227929772,-238.72299883412478,-239.26715814201833,-214.05209645957848,-261.3943786038996,-202.44069105581906,-211.875033719211,-209.1536559987745,-223.30422009394854,-246.88515110929288,-182.48128761612105,-232.5557028161363
579.1200765210216,63.416940172237325,54.875238066538735,81.95561204375531,95.04283783007885,90.86209796368321,98.31478516023351,57.601269818374774,84.1367533784902,59.236908425712734,87.77204506245347,144.49146008540214,72.32254175759299,56.69258803641071,87.22674684651048,101.04145066200823
579.1803600721922,127.40119442286044,86.8632155767829,67.96056079544755,73.04954856286317,96.86057943017879,58.32821850217467,113.58460862934324,100.13255785421417,107.22203558286776,75.77584939674433,80.50153189196793,88.31734485112443,104.67706485765251,77.22989282015529,95.04283783007885
579.2406403914148,15.443281084309659,18.89549717374313,31.97819685289763,17.078532804772582,46.87911442123402,34.34045438256505,23.619692995126794,-35.78666314098964,39.246781857581084,49.78675486912635,44.51669109390014,-13.625265253608875,20.712480465748822,-2.7251405894162937,37.0661751848682
579.3009174785326,51.42232317842409,24.891613637317086,75.95760420480687,15.079893901822818,86.8632155767829,58.32821850217467,81.5920909494086,50.15021321589962,85.22733352653871,57.78300671791983,38.519910005407944,64.32565532663607,42.69946350806406,55.23870660915852,49.0598403675977
579.3611913333887,41.4274151520568,64.87088657470956,23.98309795241598,27.072070441650414,56.874324030574975,58.32821850217467,79.5927375237286,96.133480713367,45.243587275550844,45.78876133974412,86.49968500679047,44.334967507780696,80.68329129448973,75.23058603600738,47.06084057643627
579.4214619558257,-2.543465906158361,20.894179834207964,-1.9984406931922283,25.073317338272453,44.8801388173679,10.355929823910607,27.617188863481555,-15.80520564844647,25.255021227128786,19.803986456815696,44.51669109390014,28.344016048710976,6.722199162268273,-44.68671338149752,27.072070441650414
579.481729345687,55.420441152731016,62.87171323670015,77.95691877905156,71.05028670018743,58.873431914059026,32.3416190397246,35.61245222589771,64.1439119364164,69.23279462514249,117.76584122044146,30.524515565570095,76.32111435243141,56.69258803641071,55.23870660915852,7.085568780022273
579.5419935028157,45.42531178006463,46.87911442123402,33.977028100005185,41.06397442374104,58.873431914059026,10.355929823910607,71.59553779922855,24.164800713282585,47.24256691485657,61.781264223884996,18.53210278485178,74.32181731520238,24.709910124301217,25.255021227128786,31.069644648891895
579.6022544270545,59.418646952544854,38.88334556159359,49.968483951210835,57.056060205891406,44.8801388173679,50.33194266315418,95.58815849254493,48.15120135388211,81.22857055912873,67.77881382053782,66.50659000678883,14.353121817818547,48.69638421345551,23.256288790689457,63.0534553686987
579.6625121182466,-0.5450316022084694,68.8692983517992,-7.993621881727639,37.0661751848682,24.891613637317086,58.32821850217467,15.624974960536669,32.15990785311969,43.2446298520899,57.78300671791983,54.51177025020644,24.346503662244835,86.68145020430114,33.250177767137416,11.082685138100148
579.7227665762349,5.450411546052804,10.900996023073557,-3.9968579399006217,9.084115382111374,10.900996023073557,8.357368481442368,43.60807500163038,0.18167758745931245,1.2717471700254999,21.802679507712895,16.533447189935583,42.33602019935231,32.70504197192871,15.261587398058612,-14.896900590837106
579.7830178008626,91.40740664550013,60.872561666304534,77.95691877905156,69.05104639916543,54.875238066538735,62.32648792024101,31.61477541175811,60.14560286568652,61.236042148656885,59.78212454802892,70.50503720490543,76.32111435243141,58.691693929313324,59.236908425712734,83.04617954820563
579.8432657919726,7.448939164932811,-1.0900614633282426,-15.986866069690665,33.06846564919914,54.875238066538735,24.346503662244835,-20.34665703106795,-3.815184615001747,39.246781857581084,27.798895378853633,48.51465641067394,44.334967507780696,32.70504197192871,-10.71863409437099,-6.903604698509517
579.903510549408,-34.51518783165212,20.894179834207964,25.98183866078083,29.07084622912901,52.87617407271195,-17.621800997673144,-2.3617910290084603,2.180143798261762,13.262969398953706,13.808044751901914,46.51566266063612,-21.61824128947947,6.722199162268273,-6.721934485768084,3.0885452479606275
579.9637520730116,119.40200002566556,114.85714820671822,107.9491762286763,87.04498112419833,128.85562817799556,64.32565532663607,79.5927375237286,92.13448732380077,111.2213428885278,81.77385140859217,82.50089500474658,100.31433607146731,98.67833831944505,59.236908425712734,113.03923706666568
580.0239903626269,53.42137116199042,54.875238066538735,111.94849852201371,95.04283783007885,84.86380610904668,80.31977266568744,69.59629161277714,90.13502215904573,49.241568718881915,79.7744960446689,74.50357070447897,60.32734229523498,66.68833572877915,57.237796562322345,27.072070441650414
580.0842254180965,105.40419592887064,104.85884736859066,77.95691877905156,151.03705211932106,150.85522727415503,96.31525513310285,139.58240491571323,134.1280397097013,125.21956380562476,107.76739081116574,118.4930212265243,128.31021427038962,126.6739815460716,85.22733352653871,121.03817246667289
580.1444572392636,147.40058606008063,162.85601311314136,181.9496028389075,167.0382692108176,188.86009017561403,168.31114647501795,165.58356187704283,168.12930638935802,175.2211870335152,185.76852862126515,198.49877435925924,200.31744236097066,158.6738415444747,161.21950110452119,143.03691277248365
580.204685825971,93.40688520282066,110.8577660915476,95.9517064666706,125.03776234000567,152.8553094799899,82.31913384186981,135.58252258169296,92.13448732380077,103.22281094023847,113.76639948930332,124.49235894659981,126.31037610888426,84.68204266329805,95.22461121102182,85.0455697301392
580.264911178062,101.40500898967905,38.88334556159359,79.95625474200058,107.04025084830177,102.85924917614845,102.31390781765722,67.5970670245033,54.14830316046746,97.22412982608232,91.77094663679158,100.49611446091033,80.31977266568744,68.68755048308105,65.23437497089085,71.05028670018743
580.3251332953795,85.40909749820771,90.86209796368321,41.972577627511455,67.05182771002757,74.867078015434,62.32648792024101,75.59409476589872,104.1317183528188,107.22203558286776,99.76900193642412,50.51367229293664,90.31679084890213,98.67833831944505,79.22922101117098,109.03989231598747
580.3853521777667,75.41234031230714,36.88445916591138,61.96300527592907,23.074586970887978,56.874324030574975,34.34045438256505,39.61021889306199,68.1423079491946,27.253776394840877,109.76703978317114,54.51177025020644,40.337095181267564,40.70053443337525,55.23870660915852,49.0598403675977
580.4455678250662,171.4024521892615,136.85520376439135,167.94746646246892,195.04334733097218,120.85637485623553,180.31294141825117,161.58316931992553,168.12930638935802,191.22425567785112,145.76419756177364,134.49165943594102,210.32038829845,172.67535607110102,175.2211870335152,163.03784858018508
580.5057802371214,169.40219032120868,148.8551646853292,179.94924060019497,137.03701602170216,196.86198623672948,184.31369165397993,127.58299805901633,190.13309912305093,179.2218408423856,165.76539973671467,194.4977586535489,188.31451723381159,152.67348301553665,163.21968420698383,169.03850840466825
