Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
578.87891,-94.98992201262686,-151.2663363408536,-126.76148596116151,-110.6042128406258,-265.5654789384743
578.9392064773924,-94.98992201262686,-151.2663363408536,-126.76148596116151,-110.6042128406258,-265.5654789384743
578.9994997234646,-94.98992201262686,-151.2663363408536,-126.76148596116151,-110.6042128406258,-265.5654789384743
579.0597897380601,-156.89279248750623,-151.2663363408536,-142.73548472059636,-138.56063022931698,-113.87211657772774
579.1200765210216,66.87008162987141,52.51271025642278,61.05430181734198,69.23279462514249,43.97152088696318
579.1803600721922,44.8801388173679,62.508229512433225,47.06084057643627,33.250177767137416,55.965645872040376
579.2406403914148,-23.071468555006852,16.533447189935583,-0.9083850364757059,5.268728369142992,7.9939961800246975
579.3009174785326,48.87811219910963,26.526953707066212,9.084115382111374,27.253776394840877,33.977028100005185
579.3611913333887,28.88913840336197,50.51367229293664,73.04954856286317,7.2672538766027674,105.94954602957728
579.4214619558257,-11.08196573229042,44.51669109390014,-26.886129653093242,21.25757913748534,-15.986866069690665
579.481729345687,46.87911442123402,52.51271025642278,59.055170079538044,67.23357396921027,49.968483951210835
579.5419935028157,2.9068645725420112,-5.450237544157455,19.077194652053635,7.2672538766027674,53.96656988816571
579.6022544270545,46.87911442123402,2.543503799843463,29.07084622912901,11.264374444047517,43.97152088696318
579.6625121182466,14.89820059564181,20.530781286128303,33.06846564919914,-0.7267084160891166,23.98309795241598
579.7227665762349,-17.076824461833322,28.525723313113936,23.074586970887978,-24.706334048147344,37.97475805893464
579.7830178008626,8.902428369813848,40.518814715019836,53.057906253863514,17.260228389015715,31.97819685289763
579.8432657919726,-15.078561995743357,4.541997583747037,17.078532804772582,11.264374444047517,35.97588185253513
579.903510549408,-3.088489374096733,36.521027684163016,3.0885452479606275,-14.715238989318722,37.97475805893464
579.9637520730116,0.9083898698520181,28.525723313113936,35.067309178387056,35.2490233418462,81.95561204375531
580.0239903626269,-25.06963530542194,12.536204928143293,17.078532804772582,23.256288790689457,33.977028100005185
580.0842254180965,44.8801388173679,66.50659000678883,83.04617954820563,45.243587275550844,63.96216872582862
580.1444572392636,120.85637485623553,100.49611446091033,139.03696172353162,121.21997024512626,133.94623009468268
580.204685825971,10.900996023073557,16.533447189935583,43.0629075533381,57.237796562322345,85.954390464458
580.264911178062,16.89683741015222,52.51271025642278,33.06846564919914,51.240592636577425,85.954390464458
580.3251332953795,14.89820059564181,62.508229512433225,45.061862954639054,73.23130070872725,69.9597893144008
580.3853521777667,-13.080275734746428,28.525723313113936,51.05886227706708,43.2446298520899,41.972577627511455
580.4455678250662,92.86157078378359,144.49146008540214,85.0455697301392,93.2251135561634,91.95271689335003
580.5057802371214,102.85924917614845,114.4935646235083,77.04813677262788,121.21997024512626,123.94695705913202
580.5659894137751,14.89820059564181,84.50027939293079,69.05104639916543,19.2588923195555,83.95499063449122
580.6261953548706,-37.05812858818753,12.536204928143293,39.06506361713128,21.25757913748534,41.972577627511455
580.6863980602506,156.8555325537694,126.49217874401386,99.04189216874413,145.2187376638918,153.9462716618716
580.7465975297583,68.8692983517992,82.50089500474658,89.04441368074698,89.2261813244631,99.95077980918741
580.8067937632368,66.87008162987141,56.51085222343699,39.06506361713128,61.236042148656885,87.95381148397934
580.866986760529,42.88118543865015,100.49611446091033,103.04102997237496,87.22674684651048,127.94660583142526
580.9271765214777,66.87008162987141,18.53210278485178,75.04883193703706,1.2717471700254999,57.964743798427044
580.9873630459264,-19.075063079490075,14.534814553600247,81.04681062810744,-0.7267084160891166,5.995462229494429
581.047546333718,20.894179834207964,22.529482641621396,83.04617954820563,29.25255424193988,49.968483951210835
581.1077263846951,30.88793476778364,76.50286969191856,71.05028670018743,61.236042148656885,93.95220118421629
581.1679031987011,-1.0900614633282426,34.522167802740995,51.05886227706708,49.241568718881915,59.96386361660505
581.228076775579,28.88913840336197,64.50739889645017,47.06084057643627,55.23870660915852,65.96135391580827
581.2882471151719,-13.080275734746428,-9.446967199546735,25.073317338272453,23.256288790689457,39.973656667727
581.3484142173226,-3.088489374096733,-3.451837382731607,17.078532804772582,-10.71863409437099,9.992553313127813
581.4085780818741,16.89683741015222,76.50286969191856,1.0900684233903073,43.2446298520899,53.96656988816571
581.4687387086697,64.87088657470956,50.51367229293664,77.04813677262788,33.250177767137416,47.96947409994828
581.5288960975521,14.89820059564181,68.50580279304903,59.055170079538044,-6.721934485768084,69.9597893144008
581.5890502483646,62.87171323670015,34.522167802740995,29.07084622912901,37.247891389162234,77.95691877905156
581.64920116095,82.86441785795199,116.49328270501489,105.04063005079742,85.22733352653871,101.95034777085571
581.7093488351516,46.87911442123402,64.50739889645017,111.0395544050269,65.23437497089085,71.95903942239693
581.7694932708122,66.87008162987141,58.509956125339194,63.0534553686987,43.2446298520899,93.95220118421629
