Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15
578.87891,-247.06652647874208,-320.86478996608423,-331.01539398316265,-201.35207098575327,-202.8035624843791,-314.70150586862775,-165.42280449780955,-242.16930300394296,-173.04493530015543,-218.2247017528235,-317.05809273147315,-357.11296234980983,-281.7045352594886,-140.92034526918968,-188.1065020696254
578.9392064773924,-247.06652647874208,-320.86478996608423,-331.01539398316265,-201.35207098575327,-202.8035624843791,-314.70150586862775,-165.42280449780955,-242.16930300394296,-173.04493530015543,-218.2247017528235,-317.05809273147315,-357.11296234980983,-281.7045352594886,-140.92034526918968,-188.1065020696254
578.9994997234646,-247.06652647874208,-320.86478996608423,-331.01539398316265,-201.35207098575327,-202.8035624843791,-314.70150586862775,-165.42280449780955,-242.16930300394296,-173.04493530015543,-218.2247017528235,-317.05809273147315,-357.11296234980983,-281.7045352594886,-140.92034526918968,-188.1065020696254
579.0597897380601,-215.14061465690475,-239.0857719565326,-203.34786781833364,-215.32203350163437,-226.75092615211997,-198.99336444154335,-211.33076255273107,-218.2247017528235,-236.90911820562272,-198.26760041015936,-191.37265098993964,-207.52080313584298,-205.88793064108904,-240.7182386024225,-232.01151580277883
579.1200765210216,76.50286969191856,118.4930212265243,68.32405528174087,98.31478516023351,106.85846628456386,82.6826563434531,90.31679084890213,81.41033066624158,58.691693929313324,57.4195330998295,76.32111435243141,148.1278740714457,77.77516202408448,42.88118543865015,97.58768091325668
579.1803600721922,70.50503720490543,94.49751872696929,120.31098303338112,86.31791998428814,60.872561666304534,88.68087891681304,120.31098303338112,99.40544670783581,92.67979965813505,103.4045920797019,110.31240217160378,80.13801361568602,65.7796089106042,88.86264621151803,95.58815849254493
579.2406403914148,36.521027684163016,24.52820679926413,22.347781575375276,8.357368481442368,-9.083632041744977,14.716507479554439,-13.625265253608875,15.443281084309659,-5.268565774060496,35.43073769102933,50.33194266315418,70.14153843286427,3.8152698758409884,32.88675371745013,3.6335884300195773
579.3009174785326,64.50739889645017,84.50027939293079,62.32648792024101,56.329116591691935,64.87088657470956,26.708659097724222,52.33097862136189,77.41164904459892,62.68997128459893,41.4274151520568,48.33292879080329,46.152211633370555,51.78578480897289,78.86570520462796,41.6091357928495
579.3611913333887,44.51669109390014,52.51271025642278,76.32111435243141,32.3416190397246,34.88559520069082,26.708659097724222,18.350405874349587,29.434262441755482,38.701627691006195,39.42850028290421,54.33003661449362,28.162308971507503,81.77385140859217,2.9068645725420112,51.604053902568744
579.4214619558257,16.533447189935583,6.54051464117363,-3.633511095932277,20.34908229538555,6.903883875231078,50.6954021052085,10.355929823910607,-4.5418767491734675,2.7251840898229935,-0.5450316022084694,30.34280624454275,8.175682234957671,3.8152698758409884,-7.085274716401599,-24.343031995714778
579.481729345687,48.51465641067394,50.51367229293664,84.31851629798233,40.337095181267564,40.88225433629525,72.68604480451572,0.36335536821369885,87.40851274368197,54.69350406756753,59.418646952544854,56.329116591691935,104.1317183528188,75.77584939674433,50.877132099931494,41.6091357928495
579.5419935028157,46.51566266063612,40.518814715019836,40.337095181267564,26.345248503996945,66.87008162987141,96.67880449154589,56.329116591691935,55.420441152731016,68.68755048308105,53.42137116199042,52.33097862136189,18.168709153195515,55.78391078420999,32.88675371745013,53.603103888889095
579.6022544270545,58.509956125339194,88.49911179666944,64.32565532663607,48.33292879080329,56.874324030574975,54.69350406756753,42.33602019935231,19.44059017620928,36.70274333233004,27.435482535464235,30.34280624454275,62.144746508060436,71.77728852179028,58.873431914059026,59.60038565999632
579.6625121182466,12.536204928143293,28.525723313113936,28.344016048710976,24.346503662244835,24.891613637317086,32.70504197192871,32.3416190397246,-10.536967981857398,46.697388449287764,17.44192416284211,20.34908229538555,62.144746508060436,49.78675486912635,-15.078561995743357,51.604053902568744
579.7227665762349,16.533447189935583,6.54051464117363,40.337095181267564,8.357368481442368,14.89820059564181,30.706225073330025,42.33602019935231,-2.543465906158361,0.7267115094498927,11.446063940876002,4.360315368156759,8.175682234957671,-0.18167739412427056,-7.085274716401599,19.62228822197582
579.7830178008626,82.50089500474658,102.49568809875268,44.334967507780696,-5.63190911972468,76.86638090205444,58.691693929313324,74.32181731520238,51.42232317842409,82.6826563434531,35.43073769102933,78.32043281924626,72.14079050101044,75.77584939674433,48.87811219910963,45.60703646814193
579.8432657919726,20.530781286128303,36.521027684163016,24.346503662244835,2.361823702643087,16.89683741015222,36.70274333233004,10.355929823910607,41.4274151520568,38.701627691006195,33.431890071225986,24.346503662244835,30.161097110287088,37.79304111367931,6.903883875231078,31.61477541175811
579.903510549408,0.5450333422238779,-5.450237544157455,12.354514286855553,-19.620033101911766,-5.086893809473704,8.720741548910066,14.353121817818547,13.444660992874457,8.720741548910066,41.4274151520568,28.344016048710976,48.15120135388211,-12.171955946303951,2.9068645725420112,3.6335884300195773
579.9637520730116,52.51271025642278,86.49968500679047,98.31478516023351,72.32254175759299,80.86505087321548,60.69082169558212,74.32181731520238,103.4045920797019,106.67668189169042,73.41305303233455,74.32181731520238,74.14006410344354,67.77881382053782,58.873431914059026,63.598682843701255
