Wavelength,Spectrum_1
578.87891,-892.741823313258
578.9392064773924,-892.741823313258
578.9994997234646,-892.741823313258
579.0597897380601,-962.05246151266
579.1200765210216,97.22412982608255
579.1803600721922,501.4928814648294
579.2406403914148,155.21906822272624
579.3009174785326,315.28681819529976
579.3611913333887,41.2456946956747
579.4214619558257,47.242566914856795
579.481729345687,145.21873766389203
579.5419935028157,509.5043569705051
579.6022544270545,51.24059263657765
579.6625121182466,95.22461121102205
579.7227665762349,47.242566914856795
579.7830178008626,365.32998313055555
579.8432657919726,121.21997024512649
579.903510549408,2374.1742173160333
579.9637520730116,3995.1096873258043
580.0239903626269,4049.1768935035143
580.0842254180965,3890.975966771323
580.1444572392636,3892.9785936439694
580.204685825971,3961.0666057476756
580.264911178062,4045.1719653884106
580.3251332953795,4039.164558356251
580.3853521777667,3997.1122028396185
580.4455678250662,3923.0177318326637
580.5057802371214,4063.194079901538
580.5659894137751,4017.1372453616464
580.6261953548706,3890.975966771323
580.6863980602506,3967.0742523398376
580.7465975297583,3951.053819092624
580.8067937632368,4173.325876872723
580.866986760529,3961.0666057476756
580.9271765214777,4139.285737623456
580.9873630459264,4003.1197370508453
581.047546333718,4013.1322531609108
581.1077263846951,4317.490383069646
581.1679031987011,3947.0486895392046
581.228076775579,4083.2184663159787
581.2882471151719,3961.0666057476756
581.3484142173226,4065.1965272705097
581.4085780818741,3917.0099436842843
581.4687387086697,4071.203857702093
581.5288960975521,4127.271445456419
581.5890502483646,4187.342254877212
581.64920116095,4107.247476981396
581.7093488351516,4035.1596103909865
581.7694932708122,4175.3282218840195
581.8296344677748,4089.225744672163
581.8897724258825,3967.0742523398376
581.9499071449784,4095.233005843799
582.0100386249053,4453.638380908532
582.0701668655065,4197.3539008422495
582.1302918666247,4407.589060177309
582.1904136281033,4413.595534561236
582.2505321497852,4143.290487014198
582.3106474315133,4297.468040504336
582.3707594731304,4223.383978310358
582.4308682744801,4123.266666649845
582.490973835405,4281.450053183236
582.5510761557483,4183.337584253175
582.6111752353528,3961.0666057476756
582.6712710740618,4191.346918495221
582.7313636717183,4207.365503421788
582.7914530281652,4079.2136044885997
582.8515391432454,4027.1496904796513
582.9116220168021,4193.349247685012
582.9717016486785,4125.269056978824
583.0317780387172,4251.416049532564
583.0918511867616,4347.523608500538
583.1519210926546,4103.242660824812
583.211987756239,4165.3164790549035
583.2720511773581,4113.254687121376
583.3321113558549,4271.438759185281
583.3921682915721,4425.608445817029
583.4522219843533,4283.4523071676695
583.5122724340412,4219.379369814293
583.5723196404784,4277.445540408786
583.6323636035087,4233.395469967988
583.6924043229748,4195.351575132948
583.7524417987196,4283.4523071676695
583.812476030586,4167.318831181697
583.8725070184175,4329.503714317333
583.9325347620568,4261.4274247682615
583.9925592613471,4349.5258114431945
584.052580516131,4231.393175004486
584.112598526252,4281.450053183236
584.172613291553,4363.541190418907
584.2326248118769,4217.377063017772
584.2926330870666,4181.335246305852
584.3526381169656,4501.689096191097
584.4126399014167,4313.485927006258
584.4726384402626,4337.512571284071
584.5326337333465,4367.545571127777
584.5926257805118,4463.649008376367
584.6526145816011,4301.4725215179415
584.7126001364576,4333.508145836975
584.7725824449241,4279.4477975980035
584.832561506844,4503.691193324108
584.89253732206,4571.761769612896
584.9525098904153,4287.456810346915
585.0124792117527,4327.501496272387
585.0724452859156,4395.576073476482
585.1324081127467,4309.481464743458
585.1923676920891,4381.560857642975
585.2523240237858,4405.586899249888
585.31227710768,4315.488155811289
585.3722269436146,4395.576073476482
585.4321735314325,4567.757656064726
585.4921168709769,4333.508145836975
585.5520569620907,4399.580408025599
585.6119938046171,4387.567387306645
585.6719273983989,4507.695383831647
585.7318577432792,4411.593377829864
585.7917848391012,4341.516990683939
585.8517086857076,4337.512571284071
585.9116292829417,4357.534608316958
585.9715466306463,4439.623446488652
586.0314607286647,4387.567387306645
586.0913715768397,4259.425152999413
586.1512791750145,4487.67438089661
586.2111835230317,4305.476996255832
586.2710846207348,4423.606297393651
586.3309824679667,4337.512571284071
586.3908770645703,4403.5847369175435
586.4507684103887,4167.318831181697
586.5106565052649,4351.528012893007
586.5705413490422,4747.9385377212575
586.6304229415631,4391.571733245177
586.6903012826708,4269.4364955481815
586.7501763722086,4497.684898151371
586.8100482100192,4361.538997859894
586.8699167959459,4485.67227362317
586.9297821298314,4161.311769437315
586.989644211519,4185.339920442557
587.0495030408516,3888.9733376733366
587.1093586176723,3963.069156722101
587.169210941824,3644.6349339780845
587.2290600131498,3506.4267833836375
587.2889058314926,3374.215294792308
587.3487483966958,3215.94523440849
587.4085877086019,2753.0420826289055
587.4684237670542,2726.986068781101
587.5282565718958,2530.5461055596866
587.5880861229696,2322.0461832663823
587.6479124201186,2496.4666550633015
587.7077354631858,1987.180860506501
587.7675552520144,2021.2719677107527
587.8273717864473,2179.686862133243
587.8871850663274,2370.164438914956
587.9469950914981,2761.059205946644
588.006801861802,2720.973063731148
588.0666053770824,2989.5250923416943
588.1264056371821,2977.501634944969
588.1862026419443,3057.6558081975036
588.2459963912121,3145.8194469102273
588.3057868848282,3624.605554883793
588.3655741226358,3223.9593664226154
588.4253581044779,3518.4453971873777
588.4851388301978,3422.2936487221145
588.5449162996382,3510.4329990968954
588.6046905126419,3466.3640101668507
588.6644614690526,3258.018875645528
588.7242291687129,2961.470175672365
588.7839936114657,2957.4622781804387
588.8437547971542,2602.7113280837225
588.9035127256215,2330.066008831884
588.9632673967105,2125.5467315226283
589.0230188102643,2059.3730706892693
589.0827669661257,1842.7890534985763
589.1425118641381,1983.1701034927792
589.2022535041443,1941.056688184921
589.2619918859874,2093.4628496261944
589.3217270095101,2233.8251207490907
589.381458874556,2732.999044305528
589.4411874809676,3139.8084857173417
589.5009128285883,3175.8738265148895
589.5606349172608,3428.3033252509836
589.6203537468284,3620.5996476579057
589.680069317134,3496.4111953186894
589.7397816280205,3616.593729910247
589.7994906793311,3720.7442312033268
589.8591964709088,3710.730058535739
589.9188990025966,3919.0125419139217
589.9785982742376,3812.8717520924843
590.0382942856746,3626.608504558119
590.0979870367507,3512.436102782608
590.1576765273093,3618.596690100705
590.2173627571929,3312.111571998177
590.2770457262445,3091.7197661511404
590.3367254343076,2289.966423482315
590.396401881225,2111.510108279507
590.4560750668396,1987.180860506501
590.5157449909944,1744.5180207337698
590.5754116535328,1608.1383832686643
590.6350750542974,1580.0599886724194
590.6947351931315,2089.4523218628897
590.7543920698778,2039.319956272552
590.8140456843797,2486.443114893704
590.87369603648,2979.5055526633278
590.9333431260219,3143.8157963457033
590.992986952848,3304.0979788056165
591.0526275168017,3674.6785166949253
591.1122648177262,3921.015137962329
591.1718988554642,4207.365503421788
591.2315296298584,4087.2233204671247
591.2911571407526,4253.418327864396
591.3507813879893,4255.420604550677
591.4104023714118,4345.521404061884
591.4700200908627,4339.514781738326
591.5296345461854,4271.438759185281
591.5892457372229,4619.810779687051
591.648853663818,4347.523608500538
591.7084583258139,4439.623446488652
591.7680597230536,4409.591219702926
591.8276578553803,4421.604147593386
591.8872527226366,4377.556497326696
591.9468443246658,4379.558678207642
592.0064326613109,4385.565212189339
592.0660177324148,4455.640509050639
592.1255995378208,4814.002927720096
592.1851780773717,4411.593377829864
592.2447533509104,4457.642635865395
592.3043253582803,4445.629855004875
592.3638940993242,4579.769982914542
592.4234595738849,4461.646885525177
592.4830217818059,4371.54994597875
592.5425807229299,4579.769982914542
592.6021363970999,4389.56956099088
592.661688804159,4441.62558400867
592.7212379439504,4557.747351885991
592.7807838163169,4363.541190418907
592.8403264211016,4805.9951717299555
592.8998657581474,4293.463553189549
592.9594018272976,4299.470281797195
593.018934628395,4481.668055229362
593.0784641612826,4523.712096194015
593.1379904258035,4425.608445817029
593.1975134218009,4457.642635865395
593.2570331491174,4567.757656064726
593.3165496075966,4693.8851312902925
593.3760627970809,4589.780223921469
593.4355727174136,4681.873168689569
593.4950793684378,4579.769982914542
593.5545827499966,4447.631988487246
593.6140828619326,4419.601996413121
593.6735797040893,4369.547759283927
593.7330732763095,4493.68069505974
593.7925635784361,4657.849135806951
593.8520506103125,4517.705838317764
593.9115343717814,4495.682797238566
593.9710148626859,4603.794514169758
594.030492082869,4485.67227362317
594.0899660321738,4395.576073476482
594.1494367104433,4511.699569348134
594.2089041175205,4613.80468830435
594.2683682532482,4617.808750310821
594.32782911747,4411.593377829864
594.3872867100284,4521.710011462815
594.4467410307666,4549.7390874574485
594.5061920795276,4683.875164918095
594.5656398561543,4443.62772017971
594.6250843604902,4509.697477212254
594.6845255923778,4635.826976034113
594.7439635516602,4439.623446488652
594.8033982381806,4461.646885525177
594.862829651782,4537.726655222979
594.9222577923074,4553.743222028512
594.9816826595998,4493.68069505974
595.041104253502,4373.552131215391
595.1005225738573,4395.576073476482
595.1599376205089,4595.7863550036955
595.2193493932992,4461.646885525177
595.2787578920719,4325.499276699804
595.3381631166698,4463.649008376367
595.3975650669356,4635.826976034113
595.4569637427126,4553.743222028512
595.5163591438439,4651.843104702193
595.5757512701725,4411.593377829864
595.6351401215412,4501.689096191097
595.694525697793,4741.93263702973
595.7539079987714,4355.532411326733
595.8132870243189,4463.649008376367
595.8726627742789,4591.7822687364605
595.9320352484941,4461.646885525177
595.9914044468077,4361.538997859894
596.0507703690628,4425.608445817029
596.1101330151022,4521.710011462815
596.169492384769,4473.659602968313
596.2288484779064,4433.617025803788
596.2882012943571,4443.62772017971
596.3475508339645,4481.668055229362
596.4068970965714,4549.7390874574485
596.4662400820207,4363.541190418907
596.5255797901558,4389.56956099088
596.5849162208194,4433.617025803788
596.6442493738544,4603.794514169758
596.7035792491043,4459.64476135588
596.7629058464119,4431.614882856902
596.8222291656201,4637.828995788338
596.8815492065718,4501.689096191097
596.9408659691105,4569.759713416071
597.0001794530789,4551.741155333676
597.0594896583201,4465.65112991252
597.1187965846769,4521.710011462815
597.1781002319927,4405.586899249888
597.2374006001104,4423.606297393651
597.2966976888729,4513.701660242322
597.3559914981231,4525.714179701697
597.4152820277044,4483.670165068444
597.4745692774596,4549.7390874574485
597.5338532472318,4579.769982914542
597.5931339368639,4629.8209104149855
597.6524113461991,4413.595534561236
597.7116854750802,4461.646885525177
597.7709563233504,4487.67438089661
597.8302238908526,4535.724578993018
597.8894881774299,4511.699569348134
597.9487491829254,4443.62772017971
598.0080069071822,4551.741155333676
598.0672613500428,4595.7863550036955
598.1265125113508,4521.710011462815
598.1857603909489,4381.560857642975
598.2450049886803,4761.952274673004
598.3042463043878,4487.67438089661
598.3634843379148,4433.617025803788
598.4227190891039,4443.62772017971
598.4819505577984,4629.8209104149855
598.541178743841,4615.806719850895
598.6004036470752,4539.728730250535
598.6596252673437,4651.843104702193
598.7188436044897,4519.707925505072
598.7780586583559,4962.144254068714
598.8372704287858,4365.543381507152
598.8964789156221,4457.642635865395
598.9556841187078,4521.710011462815
599.0148860378861,4625.816861342781
599.0740846729999,4523.712096194015
599.1332800238923,4399.580408025599
599.1924720904062,4820.008736206873
599.2516608723847,4525.714179701697
599.310846369671,4351.528012893007
599.3700285821078,4501.689096191097
599.4292075095384,4565.75559755589
599.4883831518055,4623.81483520011
