Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15
578.87891,-283.6991068099433,-165.7857724063127,-219.85742508220486,-221.85294880723742,-159.25220847556727,-261.57573361643847,-346.9645958263556,-317.2393667457714,-113.87211657772774,-159.07071631853532,-203.16643294826162,-207.70223220181273,-183.7515172080898,-155.98531445732112,-178.30759474520488
578.9392064773924,-283.6991068099433,-165.7857724063127,-219.85742508220486,-221.85294880723742,-159.25220847556727,-261.57573361643847,-346.9645958263556,-317.2393667457714,-113.87211657772774,-159.07071631853532,-203.16643294826162,-207.70223220181273,-183.7515172080898,-155.98531445732112,-178.30759474520488
578.9994997234646,-283.6991068099433,-165.7857724063127,-219.85742508220486,-221.85294880723742,-159.25220847556727,-261.57573361643847,-346.9645958263556,-317.2393667457714,-113.87211657772774,-159.07071631853532,-203.16643294826162,-207.70223220181273,-183.7515172080898,-155.98531445732112,-178.30759474520488
579.0597897380601,-235.82077782893927,-233.64407012402563,-227.83934111209976,-217.86187164896373,-197.17894716338157,-229.6533462341517,-189.37668025105515,-183.57005654655356,-227.6579392374416,-222.94140374978846,-235.09521258427748,-219.67601236040858,-227.6579392374416,-255.7722463032083,-226.20671533298756
579.1200765210216,53.78483679762678,83.95499063449122,43.78979785234184,89.77148530216088,30.524515565570095,65.96135391580827,74.32181731520238,94.13397352503263,77.95691877905156,80.68329129448973,112.49386703056015,97.9512326914055,107.9491762286763,69.7780403743591,75.41234031230714
579.1803600721922,101.76856800522316,95.9517064666706,111.76670935879298,93.77042901688411,32.523330412673936,77.95691877905156,110.31240217160378,102.13212770834613,99.95077980918741,96.67880449154589,98.49656165355984,61.96300527592907,77.95691877905156,85.77262596720452,63.416940172237325
579.2406403914148,43.78979785234184,25.98183866078083,27.798895378853633,19.803986456815696,0.5450333422238779,23.98309795241598,12.354514286855553,8.175682234957671,17.98701262142836,22.711183896314985,16.533447189935583,31.97819685289763,-13.988590617930054,5.813778476267988,27.435482535464235
579.3009174785326,79.7744960446689,55.965645872040376,45.78876133974412,53.78483679762678,50.51367229293664,53.96656988816571,34.34045438256505,76.13935919004848,29.979388162841477,42.69946350806406,72.50429319210743,53.96656988816571,53.96656988816571,71.77728852179028,41.4274151520568
579.3611913333887,63.78042569491084,31.97819685289763,61.781264223884996,33.795315237698496,58.509956125339194,75.95760420480687,96.31525513310285,48.15120135388211,39.973656667727,38.701627691006195,46.51566266063612,71.95903942239693,89.95325364345283,23.801395379684287,39.42850028290421
579.4214619558257,1.8167845681138501,1.9984640867387138,-2.18011595800663,11.809443507018464,22.529482641621396,43.97152088696318,32.3416190397246,26.163543488555636,-17.985117702223913,-13.26193910396444,-21.436586989404358,-31.97220768249578,1.9984640867387138,43.78979785234184,17.44192416284211
579.481729345687,57.78300671791983,55.965645872040376,73.77655821262822,87.77204506245347,82.50089500474658,31.97819685289763,86.31791998428814,100.13255785421417,23.98309795241598,14.716507479554439,2.543503799843463,35.97588185253513,49.968483951210835,47.78774702904044,31.433064970918092
579.5419935028157,79.7744960446689,7.9939961800246975,49.78675486912635,17.805316279087556,50.51367229293664,49.968483951210835,44.334967507780696,34.158741148307016,51.9675158975988,58.691693929313324,24.52820679926413,59.96386361660505,27.980602081542013,33.795315237698496,55.420441152731016
579.6022544270545,37.79304111367931,39.973656667727,35.79416694641238,31.796486039097413,28.525723313113936,67.96056079544755,46.333937055317534,12.17282383621276,17.98701262142836,40.70053443337525,86.49968500679047,45.97048639483323,15.988363282761162,29.79767940224506,53.42137116199042
579.6625121182466,17.805316279087556,21.984380008382047,11.809443507018464,25.80013402071171,78.5021901043991,39.973656667727,56.329116591691935,68.1423079491946,35.97588185253513,20.712480465748822,40.518814715019836,51.9675158975988,11.991133576253867,43.78979785234184,-10.536967981857398
