Wavelength,Spectrum_1
578.87891,-973.0275156469122
578.9392064773924,-973.0275156469122
578.9994997234646,-973.0275156469122
579.0597897380601,-828.4100548276455
579.1200765210216,100.13255785421417
579.1803600721922,296.1820251511173
579.2406403914148,156.1282134622293
579.3009174785326,326.2044982322591
579.3611913333887,138.12789302590832
579.4214619558257,126.12857364071915
579.481729345687,178.13074590560169
579.5419935028157,316.19660681650754
579.6022544270545,172.1298248879519
579.6625121182466,214.1398155474335
579.7227665762349,172.1298248879519
579.7830178008626,224.14339020042993
579.8432657919726,156.1282134622293
579.903510549408,194.13403363722915
579.9637520730116,240.150039793977
580.0239903626269,272.1666912195246
580.0842254180965,206.1372823720112
580.1444572392636,240.150039793977
580.204685825971,208.1378882732111
580.264911178062,264.1621163481597
580.3251332953795,200.13557487335558
580.3853521777667,250.1547684647803
580.4455678250662,206.1372823720112
580.5057802371214,278.1702997442175
580.5659894137751,148.1278740714457
580.6261953548706,216.1404943451461
580.6863980602506,158.12834715934576
580.7465975297583,274.1678772404389
580.8067937632368,318.19815337453934
580.866986760529,192.13355705197657
580.9271765214777,212.13915490612754
580.9873630459264,198.13504259360818
581.047546333718,178.13074590560169
581.1077263846951,384.25786626154206
581.1679031987011,146.1278383093574
581.228076775579,218.14119125423207
581.2882471151719,110.13061453857635
581.3484142173226,250.1547684647803
581.4085780818741,98.13300883950326
581.4687387086697,226.1441591060517
581.5288960975521,184.1318377332184
581.5890502483646,248.15378784239644
581.64920116095,202.1361256266711
581.7093488351516,184.1318377332184
581.7694932708122,218.14119125423207
581.8296344677748,190.13309912305093
581.8897724258825,62.144746508060436
581.9499071449784,192.13355705197657
582.0100386249053,260.15993104542645
582.0701668655065,242.15095055189298
582.1302918666247,506.4089908667974
582.1904136281033,398.2726205055557
582.2505321497852,212.13915490612754
582.3106474315133,302.1862297295929
582.3707594731304,154.1280992577148
582.4308682744801,174.1301128376946
582.490973835405,242.15095055189298
582.5510761557483,242.15095055189298
582.6111752353528,98.13300883950326
582.6712710740618,278.1702997442175
582.7313636717183,302.1862297295929
582.7914530281652,120.12918609537034
582.8515391432454,134.1280397097013
582.9116220168021,258.15886407915826
582.9717016486785,220.14190622972708
583.0317780387172,358.23236950284235
583.0918511867616,222.14263922673538
583.1519210926546,280.17153614113744
583.211987756239,128.1284099676062
583.2720511773581,198.13504259360818
583.3321113558549,204.13669480803856
583.3921682915721,260.15993104542645
583.4522219843533,154.1280992577148
583.5122724340412,254.15678173451644
583.5723196404784,234.14741315502917
583.6323636035087,288.17664836276015
583.6924043229748,142.1278260195704
583.7524417987196,260.15993104542645
583.812476030586,98.13300883950326
583.8725070184175,226.1441591060517
583.9325347620568,170.1295560563184
583.9925592613471,302.1862297295929
584.052580516131,158.12834715934576
584.112598526252,238.14914661237384
584.172613291553,210.13851246632981
584.2326248118769,210.13851246632981
584.2926330870666,130.1282664534282
584.3526381169656,366.2399472173816
584.4126399014167,298.18341036806186
584.4726384402626,294.18065629973717
584.5326337333465,212.13915490612754
584.5926257805118,254.15678173451644
584.6526145816011,246.1528246201472
584.7126001364576,202.1361256266711
584.7725824449241,150.12792951508564
584.832561506844,336.2127831069868
584.89253732206,390.2641028982735
584.9525098904153,298.18341036806186
585.0124792117527,220.14190622972708
585.0724452859156,222.14263922673538
585.1324081127467,176.1304198590522
585.1923676920891,270.1655220766679
585.2523240237858,276.1690800963384
585.31227710768,138.12789302590832
585.3722269436146,342.2179407493903
585.4321735314325,388.262009518735
585.4921168709769,120.12918609537034
585.5520569620907,226.1441591060517
585.6119938046171,196.13452883301437
585.6719273983989,368.2418790571646
585.7318577432792,232.14657296791893
585.7917848391012,212.13915490612754
585.8517086857076,238.14914661237384
585.9116292829417,284.1740590106741
585.9715466306463,190.13309912305093
586.0314607286647,174.1301128376946
586.0913715768397,124.12875752090119
586.1512791750145,278.1702997442175
586.2111835230317,190.13309912305093
586.2710846207348,242.15095055189298
586.3309824679667,220.14190622972708
586.3908770645703,246.1528246201472
586.4507684103887,98.13300883950326
586.5106565052649,210.13851246632981
586.5705413490422,458.34362063318673
586.6304229415631,390.2641028982735
586.6903012826708,254.15678173451644
586.7501763722086,294.18065629973717
586.8100482100192,228.14494589891035
586.8699167959459,366.2399472173816
586.9297821298314,224.14339020042993
586.989644211519,282.17278924422516
587.0495030408516,216.1404943451461
587.1093586176723,236.14827105129734
587.169210941824,144.12782227623651
587.2290600131498,206.1372823720112
587.2889058314926,176.1304198590522
587.3487483966958,298.18341036806186
587.4085877086019,150.12792951508564
587.4684237670542,210.13851246632981
587.5282565718958,328.2061238957638
587.5880861229696,236.14827105129734
587.6479124201186,484.3781219351601
587.7077354631858,234.14741315502917
587.7675552520144,180.13109093098956
587.8273717864473,212.13915490612754
587.8871850663274,226.1441591060517
587.9469950914981,302.1862297295929
588.006801861802,212.13915490612754
588.0666053770824,294.18065629973717
588.1264056371821,156.1282134622293
588.1862026419443,230.14575053438406
588.2459963912121,254.15678173451644
588.3057868848282,366.2399472173816
588.3655741226358,162.12867284321774
588.4253581044779,250.1547684647803
588.4851388301978,232.14657296791893
588.5449162996382,304.1876637898181
588.6046905126419,156.1282134622293
588.6644614690526,164.12886473606707
588.7242291687129,126.12857364071915
588.7839936114657,328.2061238957638
588.8437547971542,204.13669480803856
588.9035127256215,306.18911404688396
588.9632673967105,226.1441591060517
589.0230188102643,254.15678173451644
589.0827669661257,184.1318377332184
589.1425118641381,312.19356157928127
589.2022535041443,126.12857364071915
589.2619918859874,224.14339020042993
589.3217270095101,146.1278383093574
589.381458874556,226.1441591060517
589.4411874809676,292.1793038562663
589.5009128285883,290.17796786311527
589.5606349172608,244.1518788419758
589.6203537468284,268.1643698550067
589.680069317134,210.13851246632981
589.7397816280205,226.1441591060517
589.7994906793311,168.12930638935802
589.8591964709088,212.13915490612754
589.9188990025966,328.2061238957638
589.9785982742376,364.23803030193596
590.0382942856746,134.1280397097013
590.0979870367507,290.17796786311527
590.1576765273093,426.3042165473282
590.2173627571929,396.2704695687921
590.2770457262445,492.38917218419675
590.3367254343076,142.1278260195704
590.396401881225,302.1862297295929
590.4560750668396,338.2144868433833
590.5157449909944,180.13109093098956
590.5754116535328,158.12834715934576
590.6350750542974,196.13452883301437
590.6947351931315,374.2477637225822
590.7543920698778,132.12814305012313
590.8140456843797,246.1528246201472
590.87369603648,214.1398155474335
590.9333431260219,240.150039793977
590.992986952848,102.13212770834613
591.0526275168017,202.1361256266711
591.1122648177262,154.1280992577148
591.1718988554642,442.3234882750813
591.2315296298584,110.13061453857635
591.2911571407526,210.13851246632981
591.3507813879893,266.1632345977467
591.4104023714118,320.1997158366596
591.4700200908627,206.1372823720112
591.5296345461854,96.133480713367
591.5892457372229,236.14827105129734
591.648853663818,268.1643698550067
591.7084583258139,200.13557487335558
591.7680597230536,262.1610151495845
591.8276578553803,184.1318377332184
591.8872527226366,272.1666912195246
591.9468443246658,186.1322394177037
592.0064326613109,216.1404943451461
592.0660177324148,218.14119125423207
592.1255995378208,528.4413446437846
592.1851780773717,180.13109093098956
592.2447533509104,218.14119125423207
592.3043253582803,190.13309912305093
592.3638940993242,334.211094902949
592.4234595738849,130.1282664534282
592.4830217818059,188.13265989631554
592.5425807229299,296.1820251511173
592.6021363970999,228.14494589891035
592.661688804159,186.1322394177037
592.7212379439504,240.150039793977
592.7807838163169,136.12795638424498
592.8403264211016,400.27478573374833
592.8998657581474,128.1284099676062
592.9594018272976,150.12792951508564
593.018934628395,270.1655220766679
593.0784641612826,292.1793038562663
593.1379904258035,174.1301128376946
593.1975134218009,230.14575053438406
593.2570331491174,224.14339020042993
593.3165496075966,414.29033922063405
593.3760627970809,222.14263922673538
593.4355727174136,346.22145629388797
593.4950793684378,320.1997158366596
593.5545827499966,284.1740590106741
593.6140828619326,104.1317183528188
593.6735797040893,154.1280992577148
593.7330732763095,176.1304198590522
593.7925635784361,396.2704695687921
593.8520506103125,160.1285003020048
593.9115343717814,254.15678173451644
593.9710148626859,264.1621163481597
594.030492082869,292.1793038562663
594.0899660321738,134.1280397097013
594.1494367104433,256.1578142943195
594.2089041175205,344.21969083723053
594.2683682532482,346.22145629388797
594.32782911747,148.1278740714457
594.3872867100284,234.14741315502917
594.4467410307666,244.1518788419758
594.5061920795276,344.21969083723053
594.5656398561543,194.13403363722915
594.6250843604902,170.1295560563184
594.6845255923778,250.1547684647803
594.7439635516602,202.1361256266711
594.8033982381806,120.12918609537034
594.862829651782,280.17153614113744
594.9222577923074,250.1547684647803
594.9816826595998,284.1740590106741
595.041104253502,52.14924716840797
595.1005225738573,224.14339020042993
595.1599376205089,214.1398155474335
595.2193493932992,272.1666912195246
595.2787578920719,124.12875752090119
595.3381631166698,176.1304198590522
595.3975650669356,314.1950762041911
595.4569637427126,310.19206298353504
595.5163591438439,232.14657296791893
595.5757512701725,152.128004592933
595.6351401215412,244.1518788419758
595.694525697793,458.34362063318673
595.7539079987714,166.12907593370576
595.8132870243189,248.15378784239644
595.8726627742789,258.15886407915826
595.9320352484941,314.1950762041911
595.9914044468077,194.13403363722915
596.0507703690628,238.14914661237384
596.1101330151022,234.14741315502917
596.169492384769,216.1404943451461
596.2288484779064,38.15647518933365
596.2882012943571,158.12834715934576
596.3475508339645,210.13851246632981
596.4068970965714,274.1678772404389
596.4662400820207,134.1280397097013
596.5255797901558,202.1361256266711
596.5849162208194,278.1702997442175
596.6442493738544,290.17796786311527
596.7035792491043,104.1317183528188
