Wavelength,Spectrum_1
578.87891,-133.47803790191531
578.9392064773924,-133.47803790191531
578.9994997234646,-133.47803790191531
579.0597897380601,-137.4715181353345
579.1200765210216,28.344016048710976
579.1803600721922,46.333937055317534
579.2406403914148,30.34280624454275
579.3009174785326,24.346503662244835
579.3611913333887,46.333937055317534
579.4214619558257,16.35175236441805
579.481729345687,32.3416190397246
579.5419935028157,30.34280624454275
579.6022544270545,16.35175236441805
579.6625121182466,-13.625265253608875
579.7227665762349,16.35175236441805
579.7830178008626,12.354514286855553
579.8432657919726,22.347781575375276
579.903510549408,104.31350034972965
579.9637520730116,186.31409504892497
580.0239903626269,144.30964109911625
580.0842254180965,176.31226689599782
580.1444572392636,192.3154177894927
580.204685825971,188.31451723381159
580.264911178062,152.30983057197264
580.3251332953795,158.3101784603955
580.3853521777667,202.31799479144345
580.4455678250662,190.31495816264314
580.5057802371214,166.3109142709543
580.5659894137751,210.32038829845
580.6261953548706,178.3125946698104
580.6863980602506,220.32379030362029
580.7465975297583,192.3154177894927
580.8067937632368,202.31799479144345
580.866986760529,178.3125946698104
580.9271765214777,190.31495816264314
580.9873630459264,182.31330709504326
581.047546333718,234.32930859630048
581.1077263846951,192.3154177894927
581.1679031987011,228.3268364927796
581.228076775579,156.31004299355885
581.2882471151719,184.31369165397993
581.3484142173226,148.30969648101927
581.4085780818741,180.31294141825117
581.4687387086697,172.31166845771386
581.5288960975521,206.31915487870114
581.5890502483646,210.32038829845
581.64920116095,190.31495816264314
581.7093488351516,176.31226689599782
581.7694932708122,228.3268364927796
581.8296344677748,190.31495816264314
581.8897724258825,194.31589606850315
581.9499071449784,182.31330709504326
582.0100386249053,182.31330709504326
582.0701668655065,150.30975371154253
582.1302918666247,200.31744236097066
582.1904136281033,178.3125946698104
582.2505321497852,194.31589606850315
582.3106474315133,186.31409504892497
582.3707594731304,212.32103239479576
582.4308682744801,178.3125946698104
582.490973835405,224.32527754244228
582.5510761557483,172.31166845771386
582.6111752353528,220.32379030362029
582.6712710740618,140.3096648058233
582.7313636717183,234.32930859630048
582.7914530281652,140.3096648058233
582.8515391432454,204.3185656458337
582.9116220168021,208.31976244467396
582.9717016486785,156.31004299355885
583.0317780387172,190.31495816264314
