Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15
600.1982345591337,181.04034493127728,171.5842951268105,189.22380624423127,184.31369165397993,171.94798147619068,177.03965661541298,211.9572775678845,187.22337553367188,163.76519204555643,170.3113978861474,187.95080271376224,199.04437315501744,191.76983603953187,203.59108320632296,183.22257046566384
600.2573674799929,79.04746301962884,75.59409476589872,29.25255424193988,56.329116591691935,71.95903942239693,57.056060205891406,103.94993652732359,69.23279462514249,49.78675486912635,92.31625792810642,71.95903942239693,119.03840800072535,71.77728852179028,41.6091357928495,65.23437497089085
600.3164971134911,55.05697224708163,47.60602014119714,23.256288790689457,34.34045438256505,45.97048639483323,53.057906253863514,57.964743798427044,43.2446298520899,53.78483679762678,44.334967507780696,59.96386361660505,77.04813677262788,73.77655821262822,35.61245222589771,87.22674684651048
600.3756234594714,159.03750527095755,125.58316723837147,141.21874336252637,154.3099270150432,111.94849852201371,151.03705211932106,147.94605182452926,105.2224129042364,181.7677509450024,132.3099510090331,167.94746646246892,173.03904431607202,167.76562669438596,131.5827201683902,157.21919306540693
600.4347465177766,59.055170079538044,121.5835663059351,69.23279462514249,74.32181731520238,91.95271689335003,117.03866391308736,89.95325364345283,59.236908425712734,61.781264223884996,82.31913384186981,107.9491762286763,121.03817246667289,79.7744960446689,121.5835663059351,73.23130070872725
600.4938662882499,25.073317338272453,-12.353620296172311,51.240592636577425,26.345248503996945,47.96947409994828,33.06846564919914,71.95903942239693,29.25255424193988,11.809443507018464,18.350405874349587,21.984380008382047,83.04617954820563,75.77584939674433,15.624974960536669,11.264374444047517
600.5529827707345,121.03817246667289,129.58284905171644,125.21956380562476,92.31625792810642,67.96056079544755,115.03894025222202,115.94790301727296,107.22203558286776,121.76536458821766,136.30976798184497,119.94738932555695,137.03701602170216,135.7643336841328,153.58261695478313,145.2187376638918
600.6120959650732,119.03840800072535,123.58335663793571,79.22922101117098,80.31977266568744,87.95381148397934,125.03776234000567,79.95625474200058,37.247891389162234,81.77385140859217,60.32734229523498,115.94790301727296,107.04025084830177,109.76703978317114,125.58316723837147,69.23279462514249
600.6712058711088,151.03705211932106,179.58554040814718,111.2213428885278,112.31207735793377,161.94683817547576,163.03784858018508,167.94746646246892,147.21876446414998,147.7642297403058,168.31114647501795,139.9460345322398,145.03691802433877,169.76587287185197,183.58627690529627,167.22010834332514
600.7303124886847,97.04235454170315,79.5927375237286,71.23203688838929,46.333937055317534,65.96135391580827,51.05886227706708,113.94819051873648,101.22322973984099,75.77584939674433,58.32821850217467,105.94954602957728,123.03795726253911,109.76703978317114,135.58252258169296,51.240592636577425
600.7894158176437,101.04145066200823,89.58971713520737,115.22073246694345,120.31098303338112,121.94716303837107,107.04025084830177,143.94600361679838,109.22167892723849,87.77204506245347,112.31207735793377,99.95077980918741,187.04151912635234,135.7643336841328,91.58917655416273,127.21939095345179
600.8485158578289,87.04498112419833,75.59409476589872,109.22167892723849,136.30976798184497,87.95381148397934,61.05430181734198,85.954390464458,85.22733352653871,79.7744960446689,112.31207735793377,123.94695705913202,91.04386735022312,125.76496920542638,69.59629161277714,103.22281094023847
600.9076126090835,93.0433420831386,69.59629161277714,113.22102741798784,104.31350034972965,179.94924060019497,115.03894025222202,135.94614495166215,89.2261813244631,149.7642816090055,134.30984949013254,135.94614495166215,155.03723965850213,163.76519204555643,117.58404664050619,123.21975688676983
600.9667060712502,75.04883193703706,61.599523351966475,55.23870660915852,62.32648792024101,89.95325364345283,17.078532804772582,43.97152088696318,31.251354716616408,59.78212454802892,62.32648792024101,43.97152088696318,107.04025084830177,69.7780403743591,69.59629161277714,39.246781857581084
601.0257962441723,91.04386735022312,79.5927375237286,89.2261813244631,72.32254175759299,37.97475805893464,85.0455697301392,83.95499063449122,91.22563691084122,67.77881382053782,108.31274757559358,109.94882707575317,119.03840800072535,109.76703978317114,113.58460862934324,121.21997024512626
601.0848831276926,75.04883193703706,73.59480553364754,33.250177767137416,40.337095181267564,83.95499063449122,5.087045384417891,99.95077980918741,67.23357396921027,81.77385140859217,42.33602019935231,83.95499063449122,69.05104639916543,107.76739081116574,79.5927375237286,37.247891389162234
601.1439667216541,105.04063005079742,105.58597912466347,115.22073246694345,120.31098303338112,129.94646048660383,93.0433420831386,109.94882707575317,97.22412982608232,91.77094663679158,92.31625792810642,151.9461787757686,165.0380492537419,161.7650036676999,83.59146567312327,95.22461121102182
601.2030470259001,51.05886227706708,93.58865702307334,67.23357396921027,68.32405528174087,43.97152088696318,79.04746301962884,73.95831106923951,47.24256691485657,107.76739081116574,76.32111435243141,119.94738932555695,85.0455697301392,105.76776249157773,151.58252762720844,69.23279462514249
601.2621240402734,59.055170079538044,71.59553779922855,103.22281094023847,48.33292879080329,81.95561204375531,45.061862954639054,89.95325364345283,85.22733352653871,47.78774702904044,68.32405528174087,95.9517064666706,107.04025084830177,77.77516202408448,83.59146567312327,61.236042148656885
601.3211977646172,123.03795726253911,109.58525266086713,137.2188284438511,124.31055815006907,71.95903942239693,97.04235454170315,63.96216872582862,113.22102741798784,59.78212454802892,122.31076044214393,105.94954602957728,167.0382692108176,115.76611012604685,67.5970670245033,117.22045798679262
601.3802681987742,83.04617954820563,67.5970670245033,87.22674684651048,58.32821850217467,101.95034777085571,81.04681062810744,39.973656667727,105.2224129042364,43.78979785234184,96.31525513310285,81.95561204375531,89.04441368074698,101.76856800522316,69.59629161277714,89.2261813244631
601.4393353425878,49.0598403675977,9.629177566973674,13.262969398953706,42.33602019935231,0.0,11.082685138100148,71.95903942239693,65.23437497089085,13.808044751901914,46.333937055317534,11.991133576253867,65.05263068307876,57.78300671791983,39.61021889306199,11.264374444047517
601.4983991959009,65.05263068307876,33.61360256142599,33.250177767137416,46.333937055317534,71.95903942239693,53.057906253863514,45.97048639483323,39.246781857581084,17.805316279087556,38.3381925048375,15.988363282761162,-10.900300011195423,53.78483679762678,55.60217587776096,37.247891389162234
601.5574597585563,11.082685138100148,-30.337413979743022,23.256288790689457,4.360315368156759,19.985684880690204,27.072070441650414,51.9675158975988,9.265802585763614,13.808044751901914,2.361823702643087,39.973656667727,5.087045384417891,29.79767940224506,33.61360256142599,15.261587398058612
