Wavelength,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15
578.87891,-153.80734378736182,-201.53350826636915,-193.187144825497,-172.13756032818543,-151.2663363408536,-337.54032704204946,-314.88278340691033,-335.7278815531904,-375.77638754724853,-286.05628680945836,-261.57573361643847,-201.35207098575327,-221.85294880723742,-217.31762465571376,-142.00943165265485
578.9392064773924,-153.80734378736182,-201.53350826636915,-193.187144825497,-172.13756032818543,-151.2663363408536,-337.54032704204946,-314.88278340691033,-335.7278815531904,-375.77638754724853,-286.05628680945836,-261.57573361643847,-201.35207098575327,-221.85294880723742,-217.31762465571376,-142.00943165265485
578.9994997234646,-153.80734378736182,-201.53350826636915,-193.187144825497,-172.13756032818543,-151.2663363408536,-337.54032704204946,-314.88278340691033,-335.7278815531904,-375.77638754724853,-286.05628680945836,-261.57573361643847,-201.35207098575327,-221.85294880723742,-217.31762465571376,-142.00943165265485
579.0597897380601,-215.6848704579684,-219.49459939313638,-253.05177168934495,-220.03883755847858,-231.10453247466324,-229.8347453828727,-237.0905073939291,-222.03435857968927,-206.2507928903323,-240.17408531037114,-189.73958616355782,-195.36450591066645,-223.84844276200704,-265.20277995970605,-223.84844276200704
579.1200765210216,47.96947409994828,64.1439119364164,50.51367229293664,83.59146567312327,106.49489766971827,87.77204506245347,86.49968500679047,91.58917655416273,87.40851274368197,101.40500898967905,61.96300527592907,82.31913384186981,93.77042901688411,78.32043281924626,91.77094663679158
579.1803600721922,71.95903942239693,68.1423079491946,96.49702972584159,75.59409476589872,108.49453350492723,103.76815487328116,108.49453350492723,75.59409476589872,133.40080224246404,99.40544670783581,79.95625474200058,70.32328772971158,99.76900193642412,92.31625792810642,75.77584939674433
579.2406403914148,13.989736916930168,-13.806928033954808,34.522167802740995,-6.358593475897597,-19.438376625375827,63.78042569491084,28.525723313113936,31.61477541175811,17.44192416284211,-16.531846152143775,39.973656667727,12.354514286855553,41.79085661801373,0.36335536821369885,17.805316279087556
579.3009174785326,45.97048639483323,62.144746508060436,58.509956125339194,21.62097919564784,40.518814715019836,69.7780403743591,58.509956125339194,103.58637339072847,55.420441152731016,79.41097917921674,51.9675158975988,36.33931222144902,47.78774702904044,72.32254175759299,59.78212454802892
579.3611913333887,51.9675158975988,42.15429882130392,56.51085222343699,49.60502596968465,38.519910005407944,53.78483679762678,72.50429319210743,75.59409476589872,71.41378725474891,97.4059052832792,89.95325364345283,88.31734485112443,51.78578480897289,56.329116591691935,67.77881382053782
579.4214619558257,19.985684880690204,2.180143798261762,10.537618365939242,37.61132435360656,-7.448614167479035,19.803986456815696,-1.453413736273199,45.60703646814193,15.443281084309659,5.450411546052804,45.97048639483323,-7.630283600584256,5.813778476267988,18.350405874349587,23.801395379684287
579.481729345687,45.97048639483323,102.13212770834613,64.50739889645017,45.60703646814193,28.525723313113936,77.77516202408448,98.49656165355984,59.60038565999632,91.40740664550013,59.418646952544854,39.973656667727,28.344016048710976,45.78876133974412,38.3381925048375,11.809443507018464
579.5419935028157,51.9675158975988,62.144746508060436,32.523330412673936,41.6091357928495,38.519910005407944,71.77728852179028,56.51085222343699,27.617188863481555,59.418646952544854,45.42531178006463,13.989736916930168,46.333937055317534,39.79193768801566,70.32328772971158,21.802679507712895
